txn_id,txn_number,store_id,txn_datetime,customer_id,payment_method,total_items,subtotal_amount,tax_amount,discount_amount,total_amount,created_at
2019,TXN-002019,1,2024-02-01 13:27:50,,CARD,9,154.68,12.11,3.25,163.54,2024-02-01 13:27:50
2020,TXN-002020,1,2024-05-11 09:26:39,437,CASH,17,437.78,33.22,22.54,448.46,2024-05-11 09:26:39
2021,TXN-002021,1,2025-05-29 13:13:49,283,EWALLET,11,164.4,12.95,2.45,174.9,2025-05-29 13:13:49
2022,TXN-002022,1,2025-04-02 16:07:48,,EWALLET,5,36.6,2.9,0.33,39.17,2025-04-02 16:07:48
2023,TXN-002023,1,2025-01-02 16:24:35,,CARD,12,228.45,18.27,0.0,246.72,2025-01-02 16:24:35
2024,TXN-002024,1,2024-07-20 13:43:40,373,CARD,13,442.44,32.13,40.78,433.79,2024-07-20 13:43:40
2025,TXN-002025,1,2025-03-26 18:44:58,,CARD,10,182.58,14.16,5.76,190.98,2025-03-26 18:44:58
2026,TXN-002026,1,2024-04-01 13:30:20,205,CARD,6,63.95,5.11,0.0,69.06,2024-04-01 13:30:20
2027,TXN-002027,1,2024-01-03 16:35:47,,CARD,10,77.63,6.2,0.0,83.83,2024-01-03 16:35:47
2028,TXN-002028,1,2024-09-11 18:27:01,295,CARD,8,149.13,11.85,0.96,160.02,2024-09-11 18:27:01
2029,TXN-002029,1,2024-08-12 10:06:54,314,CASH,13,144.17,11.43,1.25,154.35,2024-08-12 10:06:54
2030,TXN-002030,1,2025-05-08 09:14:37,295,EWALLET,3,95.6,7.65,0.0,103.25,2025-05-08 09:14:37
2031,TXN-002031,1,2024-01-17 15:43:24,151,CARD,11,160.99,12.88,0.0,173.87,2024-01-17 15:43:24
2032,TXN-002032,1,2024-09-11 11:29:31,352,EWALLET,5,38.6,3.09,0.0,41.69,2024-09-11 11:29:31
2033,TXN-002033,1,2024-02-01 19:37:11,237,EWALLET,11,154.95,12.15,3.12,163.98,2024-02-01 19:37:11
2034,TXN-002034,1,2025-02-12 19:39:14,,CARD,5,146.87,11.23,6.6,151.5,2025-02-12 19:39:14
2035,TXN-002035,1,2025-05-13 22:11:30,168,CASH,11,272.35,21.78,0.0,294.13,2025-05-13 22:11:30
2036,TXN-002036,1,2024-11-24 12:34:27,118,CARD,14,357.4,27.95,7.99,377.36,2024-11-24 12:34:27
2037,TXN-002037,1,2024-11-07 17:46:51,,CARD,11,227.59,18.05,1.98,243.66,2024-11-07 17:46:51
2038,TXN-002038,1,2024-05-31 17:22:37,424,CASH,10,229.48,18.24,1.62,246.1,2024-05-31 17:22:37
2039,TXN-002039,1,2024-06-10 20:01:59,154,CARD,10,262.8,20.63,4.93,278.5,2024-06-10 20:01:59
2040,TXN-002040,1,2024-04-24 10:44:14,,CARD,7,97.89,7.83,0.0,105.72,2024-04-24 10:44:14
2041,TXN-002041,1,2024-02-06 17:08:24,180,CARD,10,122.06,9.76,0.0,131.82,2024-02-06 17:08:24
2042,TXN-002042,1,2024-05-19 12:02:12,,CARD,13,143.75,11.02,6.04,148.73,2024-05-19 12:02:12
2043,TXN-002043,1,2025-01-14 09:11:23,200,CARD,4,90.41,7.07,2.03,95.45,2025-01-14 09:11:23
2044,TXN-002044,1,2024-10-02 13:41:57,247,CARD,13,209.54,16.63,1.73,224.44,2024-10-02 13:41:57
2045,TXN-002045,1,2024-01-18 14:24:33,,EWALLET,12,112.9,9.03,0.0,121.93,2024-01-18 14:24:33
2046,TXN-002046,1,2024-08-23 15:31:52,,EWALLET,4,121.85,9.55,2.38,129.02,2024-08-23 15:31:52
2047,TXN-002047,1,2025-03-21 17:35:23,90,EWALLET,6,70.19,5.48,1.6,74.07,2025-03-21 17:35:23
2048,TXN-002048,1,2025-05-19 15:06:56,,CARD,8,255.54,19.92,6.59,268.87,2025-05-19 15:06:56
2049,TXN-002049,1,2024-04-20 10:37:31,207,CARD,14,305.61,21.57,36.01,291.17,2024-04-20 10:37:31
2050,TXN-002050,1,2024-02-23 16:28:28,168,CARD,11,312.51,24.64,4.6,332.55,2024-02-23 16:28:28
2051,TXN-002051,1,2025-03-10 08:12:39,115,CARD,11,55.61,4.31,1.68,58.24,2025-03-10 08:12:39
2052,TXN-002052,1,2024-08-14 08:52:54,,CARD,12,226.72,17.96,2.18,242.5,2024-08-14 08:52:54
2053,TXN-002053,1,2025-04-07 14:47:18,72,CASH,3,86.11,6.89,0.0,93.0,2025-04-07 14:47:18
2054,TXN-002054,1,2024-03-25 18:02:32,353,CARD,16,389.32,30.58,7.0,412.9,2024-03-25 18:02:32
2055,TXN-002055,1,2025-02-04 16:26:03,240,CASH,3,37.11,2.9,0.9,39.11,2025-02-04 16:26:03
2056,TXN-002056,1,2025-03-14 09:30:59,262,CARD,16,273.78,21.37,6.68,288.47,2025-03-14 09:30:59
2057,TXN-002057,1,2024-05-01 10:20:53,,CARD,12,257.12,20.42,1.92,275.62,2024-05-01 10:20:53
2058,TXN-002058,1,2024-08-15 09:27:25,108,CARD,8,149.06,11.59,4.11,156.54,2024-08-15 09:27:25
2059,TXN-002059,1,2024-03-06 18:50:34,230,CARD,8,151.72,11.74,5.06,158.4,2024-03-06 18:50:34
2060,TXN-002060,1,2024-07-23 17:27:41,,CARD,5,112.43,9.0,0.0,121.43,2024-07-23 17:27:41
2061,TXN-002061,1,2024-09-09 12:48:40,,EWALLET,3,57.38,4.59,0.0,61.97,2024-09-09 12:48:40
2062,TXN-002062,1,2024-01-16 13:02:38,125,CASH,9,213.06,16.52,6.54,223.04,2024-01-16 13:02:38
2063,TXN-002063,1,2024-07-27 14:32:44,53,CARD,17,474.46,34.67,41.23,467.9,2024-07-27 14:32:44
2064,TXN-002064,1,2024-05-10 09:19:41,,CARD,9,207.67,16.31,3.88,220.1,2024-05-10 09:19:41
2065,TXN-002065,1,2024-10-27 13:27:41,166,CARD,15,200.55,15.36,8.61,207.3,2024-10-27 13:27:41
2066,TXN-002066,1,2024-07-01 14:42:38,247,CASH,8,150.07,12.01,0.0,162.08,2024-07-01 14:42:38
2067,TXN-002067,1,2024-12-04 22:11:49,,CARD,6,85.46,6.72,1.5,90.68,2024-12-04 22:11:49
2068,TXN-002068,1,2024-11-14 20:47:36,,CARD,6,193.93,15.51,0.0,209.44,2024-11-14 20:47:36
2069,TXN-002069,1,2025-02-26 17:48:34,6,CARD,16,424.47,33.4,7.18,450.69,2025-02-26 17:48:34
2070,TXN-002070,1,2024-12-26 14:42:59,110,CASH,2,40.7,3.1,1.92,41.88,2024-12-26 14:42:59
2071,TXN-002071,1,2024-03-20 15:30:29,,CARD,7,226.29,17.69,5.25,238.73,2024-03-20 15:30:29
2072,TXN-002072,1,2024-07-12 14:52:01,301,CARD,9,97.7,7.82,0.0,105.52,2024-07-12 14:52:01
2073,TXN-002073,1,2024-08-14 13:08:07,,CARD,11,345.92,27.26,5.18,368.0,2024-08-14 13:08:07
2074,TXN-002074,1,2024-01-11 15:41:57,24,CARD,12,308.95,24.37,4.26,329.06,2024-01-11 15:41:57
2075,TXN-002075,1,2024-03-24 17:30:23,101,CASH,9,156.84,12.01,6.66,162.19,2024-03-24 17:30:23
2076,TXN-002076,1,2024-07-04 19:46:48,202,EWALLET,8,89.64,7.17,0.0,96.81,2024-07-04 19:46:48
2077,TXN-002077,1,2024-12-17 16:38:19,,CARD,20,186.76,14.93,0.0,201.69,2024-12-17 16:38:19
2078,TXN-002078,1,2025-05-09 15:02:08,,CARD,7,227.48,17.99,2.72,242.75,2025-05-09 15:02:08
2079,TXN-002079,1,2024-11-18 16:22:04,13,CARD,2,22.78,1.75,0.89,23.64,2024-11-18 16:22:04
2080,TXN-002080,1,2024-04-10 11:36:26,402,CARD,14,299.47,23.83,1.57,321.73,2024-04-10 11:36:26
2081,TXN-002081,1,2024-04-24 20:27:04,,CARD,16,314.21,25.09,0.74,338.56,2024-04-24 20:27:04
2082,TXN-002082,1,2024-07-18 12:19:33,313,CARD,9,99.64,7.94,0.36,107.22,2024-07-18 12:19:33
2083,TXN-002083,1,2024-11-02 18:45:55,428,CASH,10,169.9,12.89,8.95,173.84,2024-11-02 18:45:55
2084,TXN-002084,1,2024-07-14 17:11:03,,CARD,10,155.82,12.45,0.18,168.09,2024-07-14 17:11:03
2085,TXN-002085,1,2025-04-22 14:01:57,217,CARD,7,89.0,7.1,0.11,95.99,2025-04-22 14:01:57
2086,TXN-002086,1,2024-06-15 20:24:05,,CARD,9,181.59,13.94,7.41,188.12,2024-06-15 20:24:05
2087,TXN-002087,1,2024-02-10 14:56:22,325,CARD,11,188.52,14.52,6.99,196.05,2024-02-10 14:56:22
2088,TXN-002088,1,2025-05-15 11:36:05,213,EWALLET,10,167.49,13.13,3.32,177.3,2025-05-15 11:36:05
2089,TXN-002089,1,2024-02-23 09:13:52,65,CASH,11,142.13,10.97,5.0,148.1,2024-02-23 09:13:52
2090,TXN-002090,1,2024-05-12 13:49:51,134,CARD,21,394.45,28.99,32.12,391.32,2024-05-12 13:49:51
2091,TXN-002091,1,2024-08-15 17:14:51,,CARD,10,164.91,13.15,0.54,177.52,2024-08-15 17:14:51
2092,TXN-002092,1,2025-04-07 15:16:21,1,CARD,13,347.96,27.83,0.0,375.79,2025-04-07 15:16:21
2093,TXN-002093,1,2024-05-23 22:58:57,,CARD,13,242.36,19.05,4.14,257.27,2024-05-23 22:58:57
2094,TXN-002094,1,2024-01-04 10:55:32,126,EWALLET,11,290.97,23.28,0.0,314.25,2024-01-04 10:55:32
2095,TXN-002095,1,2024-03-20 17:26:34,325,CARD,7,147.89,11.72,1.47,158.14,2024-03-20 17:26:34
2096,TXN-002096,1,2024-05-10 18:12:19,,CARD,10,161.69,12.93,0.0,174.62,2024-05-10 18:12:19
2097,TXN-002097,1,2024-02-05 19:59:04,371,CARD,5,94.61,7.57,0.0,102.18,2024-02-05 19:59:04
2098,TXN-002098,1,2024-10-14 15:22:26,,EWALLET,4,47.52,3.8,0.0,51.32,2024-10-14 15:22:26
2099,TXN-002099,1,2024-08-12 19:53:19,,CARD,15,102.64,8.21,0.0,110.85,2024-08-12 19:53:19
2100,TXN-002100,1,2024-05-14 19:30:37,391,CARD,10,141.79,11.26,1.08,151.97,2024-05-14 19:30:37
2101,TXN-002101,1,2024-09-21 20:14:28,157,CARD,13,304.28,23.94,5.08,323.14,2024-09-21 20:14:28
2102,TXN-002102,1,2024-02-07 17:56:52,,CARD,8,76.5,6.11,0.06,82.55,2024-02-07 17:56:52
2103,TXN-002103,1,2024-05-09 21:44:05,380,CASH,13,266.25,20.95,4.4,282.8,2024-05-09 21:44:05
2104,TXN-002104,1,2024-03-16 16:55:55,461,CARD,11,169.11,12.02,18.93,162.2,2024-03-16 16:55:55
2105,TXN-002105,1,2024-11-22 20:11:16,,CARD,7,117.78,9.35,0.89,126.24,2024-11-22 20:11:16
2106,TXN-002106,1,2024-11-02 08:24:23,196,CARD,10,92.87,7.25,2.33,97.79,2024-11-02 08:24:23
2107,TXN-002107,1,2024-01-22 13:03:22,,EWALLET,9,250.45,19.48,7.02,262.91,2024-01-22 13:03:22
2108,TXN-002108,1,2024-04-18 22:17:08,,CARD,14,267.13,21.38,0.0,288.51,2024-04-18 22:17:08
2109,TXN-002109,1,2024-05-09 22:15:33,40,CARD,7,137.15,10.44,6.6,140.99,2024-05-09 22:15:33
2110,TXN-002110,1,2024-04-08 12:16:50,318,EWALLET,7,111.26,8.48,5.25,114.49,2024-04-08 12:16:50
2111,TXN-002111,1,2024-06-29 17:29:19,215,CARD,10,171.03,13.54,1.58,182.99,2024-06-29 17:29:19
2112,TXN-002112,1,2025-04-29 10:35:51,340,CARD,2,62.79,4.88,1.77,65.9,2025-04-29 10:35:51
2113,TXN-002113,1,2024-05-21 17:55:39,277,CASH,3,42.16,3.3,0.91,44.55,2024-05-21 17:55:39
2114,TXN-002114,1,2024-10-21 17:59:07,,CARD,11,280.98,22.28,2.62,300.64,2024-10-21 17:59:07
2115,TXN-002115,1,2024-11-26 09:25:56,382,EWALLET,8,191.61,15.21,1.37,205.45,2024-11-26 09:25:56
2116,TXN-002116,1,2024-08-17 13:30:34,,CARD,6,101.54,7.72,5.02,104.24,2024-08-17 13:30:34
2117,TXN-002117,1,2024-11-15 15:18:04,246,CARD,4,109.59,8.76,0.0,118.35,2024-11-15 15:18:04
2118,TXN-002118,1,2024-12-12 15:13:00,355,CARD,4,32.18,2.47,1.2,33.45,2024-12-12 15:13:00
2119,TXN-002119,1,2024-03-21 16:34:45,,CARD,8,77.03,6.16,0.17,83.02,2024-03-21 16:34:45
2120,TXN-002120,1,2024-12-15 22:36:23,,CARD,5,133.24,10.27,4.78,138.73,2024-12-15 22:36:23
2121,TXN-002121,1,2024-01-06 14:39:58,397,CASH,18,286.51,22.04,11.14,297.41,2024-01-06 14:39:58
2122,TXN-002122,1,2024-10-19 20:03:46,,CARD,16,265.08,20.99,2.88,283.19,2024-10-19 20:03:46
2123,TXN-002123,1,2024-04-16 16:11:36,435,CARD,7,191.27,15.3,0.0,206.57,2024-04-16 16:11:36
2124,TXN-002124,1,2024-05-08 14:22:57,73,CARD,7,277.28,21.65,6.63,292.3,2024-05-08 14:22:57
2125,TXN-002125,1,2024-07-01 11:52:56,,EWALLET,11,228.4,18.18,1.1,245.48,2024-07-01 11:52:56
2126,TXN-002126,1,2025-05-04 10:31:05,412,EWALLET,13,302.06,23.0,14.6,310.46,2025-05-04 10:31:05
2127,TXN-002127,1,2024-07-28 16:24:04,,CARD,11,140.56,10.81,5.24,146.13,2024-07-28 16:24:04
2128,TXN-002128,1,2024-12-17 13:28:56,,CASH,10,178.68,14.21,1.08,191.81,2024-12-17 13:28:56
2129,TXN-002129,1,2025-04-29 08:43:36,,CARD,2,85.37,6.83,0.0,92.2,2025-04-29 08:43:36
2130,TXN-002130,1,2025-01-08 19:21:18,128,CARD,10,69.63,5.53,0.48,74.68,2025-01-08 19:21:18
2131,TXN-002131,1,2024-01-06 18:43:01,,CARD,10,137.17,10.8,2.16,145.81,2024-01-06 18:43:01
2132,TXN-002132,1,2024-07-05 09:54:01,186,CARD,10,248.55,19.78,1.18,267.15,2024-07-05 09:54:01
2133,TXN-002133,1,2024-03-13 18:26:09,,CARD,6,128.79,10.13,2.17,136.75,2024-03-13 18:26:09
2134,TXN-002134,1,2024-07-29 21:10:22,273,CARD,12,124.47,9.9,0.85,133.52,2024-07-29 21:10:22
2135,TXN-002135,1,2024-12-10 08:51:40,417,CASH,6,128.42,10.26,0.0,138.68,2024-12-10 08:51:40
2136,TXN-002136,1,2025-01-18 10:44:29,391,CARD,10,197.8,15.28,6.72,206.36,2025-01-18 10:44:29
2137,TXN-002137,1,2025-02-11 08:22:01,393,CARD,4,67.36,5.39,0.0,72.75,2025-02-11 08:22:01
2138,TXN-002138,1,2025-02-27 16:18:55,232,CARD,16,371.82,29.74,0.06,401.5,2025-02-27 16:18:55
2139,TXN-002139,1,2025-03-26 19:39:18,,EWALLET,3,135.33,10.82,0.0,146.15,2025-03-26 19:39:18
2140,TXN-002140,1,2024-02-01 12:01:48,,EWALLET,18,274.36,21.54,5.18,290.72,2024-02-01 12:01:48
2141,TXN-002141,1,2024-05-29 17:49:38,103,CASH,14,348.53,26.93,11.78,363.68,2024-05-29 17:49:38
2142,TXN-002142,1,2025-01-08 10:40:37,,CARD,8,227.62,18.07,1.7,243.99,2025-01-08 10:40:37
2143,TXN-002143,1,2024-10-02 17:46:06,41,EWALLET,12,340.24,27.22,0.0,367.46,2024-10-02 17:46:06
2144,TXN-002144,1,2024-09-08 15:36:30,452,CARD,9,188.53,14.6,6.06,197.07,2024-09-08 15:36:30
2145,TXN-002145,1,2025-03-05 13:09:00,186,CARD,10,117.41,9.25,1.63,125.03,2025-03-05 13:09:00
2146,TXN-002146,1,2025-03-02 16:18:30,213,CARD,20,413.52,31.24,23.06,421.7,2025-03-02 16:18:30
2147,TXN-002147,1,2024-11-19 18:02:37,,EWALLET,3,117.1,9.37,0.0,126.47,2024-11-19 18:02:37
2148,TXN-002148,1,2024-11-09 11:26:23,336,CARD,12,207.1,16.53,0.57,223.06,2024-11-09 11:26:23
2149,TXN-002149,1,2025-01-30 09:12:50,212,CARD,16,381.52,30.04,5.97,405.59,2025-01-30 09:12:50
2150,TXN-002150,1,2025-03-21 11:59:22,64,CARD,7,129.25,10.1,2.94,136.41,2025-03-21 11:59:22
2151,TXN-002151,1,2024-01-13 19:58:34,,EWALLET,20,250.26,19.68,4.26,265.68,2024-01-13 19:58:34
2152,TXN-002152,1,2024-04-10 16:08:02,,CARD,7,100.23,7.95,0.81,107.37,2024-04-10 16:08:02
2153,TXN-002153,1,2025-02-12 19:03:19,435,CASH,14,274.09,21.86,0.87,295.08,2025-02-12 19:03:19
2154,TXN-002154,1,2024-05-17 13:34:29,376,CARD,10,164.73,13.16,0.22,177.67,2024-05-17 13:34:29
2155,TXN-002155,1,2024-12-19 12:58:57,217,CASH,13,315.74,25.25,0.0,340.99,2024-12-19 12:58:57
2156,TXN-002156,1,2024-11-28 21:50:30,367,CASH,14,156.78,12.42,1.45,167.75,2024-11-28 21:50:30
2157,TXN-002157,1,2024-09-22 11:45:03,463,CASH,12,113.68,8.4,8.71,113.37,2024-09-22 11:45:03
2158,TXN-002158,1,2025-02-01 17:13:48,424,EWALLET,13,134.07,10.05,8.5,135.62,2025-02-01 17:13:48
2159,TXN-002159,1,2025-05-27 15:35:59,,CASH,18,362.61,28.57,5.31,385.87,2025-05-27 15:35:59
2160,TXN-002160,1,2024-08-18 21:01:10,,CARD,11,245.99,18.64,13.02,251.61,2024-08-18 21:01:10
2161,TXN-002161,1,2024-09-06 16:13:34,37,EWALLET,3,46.47,3.62,1.24,48.85,2024-09-06 16:13:34
2162,TXN-002162,1,2024-07-12 10:31:39,,CASH,10,226.41,18.03,0.91,243.53,2024-07-12 10:31:39
2163,TXN-002163,1,2024-10-07 11:37:07,,CARD,9,139.37,10.85,3.72,146.5,2024-10-07 11:37:07
2164,TXN-002164,1,2024-05-26 14:56:51,,EWALLET,9,214.41,16.99,2.14,229.26,2024-05-26 14:56:51
2165,TXN-002165,1,2024-06-05 12:31:48,167,CARD,16,372.36,29.52,3.2,398.68,2024-06-05 12:31:48
2166,TXN-002166,1,2024-12-16 17:46:38,64,CARD,6,82.52,6.6,0.0,89.12,2024-12-16 17:46:38
2167,TXN-002167,1,2024-11-26 20:00:33,,CARD,10,168.6,13.17,3.88,177.89,2024-11-26 20:00:33
2168,TXN-002168,1,2024-01-07 14:42:02,236,CARD,12,191.85,15.01,4.28,202.58,2024-01-07 14:42:02
2169,TXN-002169,1,2024-07-18 09:43:25,351,CARD,12,375.42,29.78,3.2,402.0,2024-07-18 09:43:25
2170,TXN-002170,1,2024-07-05 17:01:22,106,CARD,5,119.14,9.54,0.0,128.68,2024-07-05 17:01:22
2171,TXN-002171,1,2024-06-16 22:43:43,,CARD,11,120.84,9.38,3.6,126.62,2024-06-16 22:43:43
2172,TXN-002172,1,2024-03-08 15:49:47,18,CASH,3,145.33,11.62,0.0,156.95,2024-03-08 15:49:47
2173,TXN-002173,1,2024-09-13 20:27:13,,CARD,20,488.7,38.72,4.56,522.86,2024-09-13 20:27:13
2174,TXN-002174,1,2024-11-14 12:36:28,268,EWALLET,9,115.58,9.11,1.74,122.95,2024-11-14 12:36:28
2175,TXN-002175,1,2024-10-03 21:50:01,,CARD,4,72.82,5.83,0.0,78.65,2024-10-03 21:50:01
2176,TXN-002176,1,2025-05-04 13:07:09,,CASH,21,417.55,32.13,15.9,433.78,2025-05-04 13:07:09
2177,TXN-002177,1,2025-05-22 09:14:34,85,CARD,10,201.21,16.1,0.0,217.31,2025-05-22 09:14:34
2178,TXN-002178,1,2024-03-15 14:01:50,465,CARD,15,323.81,25.51,4.92,344.4,2024-03-15 14:01:50
2179,TXN-002179,1,2024-10-29 16:07:07,45,CARD,6,109.32,8.75,0.0,118.07,2024-10-29 16:07:07
2180,TXN-002180,1,2024-10-22 15:00:19,12,CASH,12,170.8,13.29,4.69,179.4,2024-10-22 15:00:19
2181,TXN-002181,1,2024-03-30 08:37:36,,CASH,7,70.54,5.6,0.52,75.62,2024-03-30 08:37:36
2182,TXN-002182,1,2024-08-25 14:39:45,,EWALLET,18,379.83,28.24,26.76,381.31,2024-08-25 14:39:45
2183,TXN-002183,1,2024-11-21 14:35:09,,CARD,18,309.19,24.58,1.98,331.79,2024-11-21 14:35:09
2184,TXN-002184,1,2024-07-01 14:43:31,,CASH,10,264.62,21.18,0.0,285.8,2024-07-01 14:43:31
2185,TXN-002185,1,2025-01-09 14:05:57,368,CARD,9,162.64,13.01,0.0,175.65,2025-01-09 14:05:57
2186,TXN-002186,1,2024-04-03 21:30:08,,CARD,9,263.95,21.04,1.02,283.97,2024-04-03 21:30:08
2187,TXN-002187,1,2024-06-30 12:14:13,286,CASH,19,300.54,23.21,10.63,313.12,2024-06-30 12:14:13
2188,TXN-002188,1,2024-03-06 18:39:51,,CASH,6,167.76,13.42,0.0,181.18,2024-03-06 18:39:51
2189,TXN-002189,1,2024-05-23 16:55:39,230,CARD,12,294.91,23.29,3.63,314.57,2024-05-23 16:55:39
2190,TXN-002190,1,2024-09-27 12:51:03,,CARD,6,66.86,5.35,0.0,72.21,2024-09-27 12:51:03
2191,TXN-002191,1,2024-05-21 12:04:47,,CARD,3,72.65,5.81,0.0,78.46,2024-05-21 12:04:47
2192,TXN-002192,1,2025-01-16 16:07:03,428,CARD,14,123.57,9.53,4.37,128.73,2025-01-16 16:07:03
2193,TXN-002193,1,2024-08-29 20:44:11,,CASH,2,71.81,5.62,1.52,75.91,2024-08-29 20:44:11
2194,TXN-002194,1,2024-03-23 08:05:59,273,CASH,11,281.42,20.79,21.43,280.78,2024-03-23 08:05:59
2195,TXN-002195,1,2024-07-24 13:42:41,,CARD,12,213.84,16.71,4.9,225.65,2024-07-24 13:42:41
2196,TXN-002196,1,2024-10-28 09:16:51,,CARD,13,165.22,13.1,1.45,176.87,2024-10-28 09:16:51
2197,TXN-002197,1,2024-04-29 12:03:31,129,CARD,9,187.85,15.03,0.0,202.88,2024-04-29 12:03:31
2198,TXN-002198,1,2025-05-14 18:54:55,,CASH,12,308.12,24.21,5.28,327.05,2025-05-14 18:54:55
2199,TXN-002199,1,2024-08-22 20:47:10,,CARD,5,80.67,6.45,0.0,87.12,2024-08-22 20:47:10
2200,TXN-002200,1,2024-07-14 11:48:07,,CASH,10,257.82,20.15,5.97,272.0,2024-07-14 11:48:07
2201,TXN-002201,1,2025-02-19 09:27:05,,CARD,6,104.32,8.35,0.0,112.67,2025-02-19 09:27:05
2202,TXN-002202,1,2025-02-20 16:17:35,74,CARD,5,152.73,12.22,0.0,164.95,2025-02-20 16:17:35
2203,TXN-002203,1,2024-04-09 16:30:18,414,CARD,3,29.94,2.4,0.0,32.34,2024-04-09 16:30:18
2204,TXN-002204,1,2025-01-29 22:11:28,347,CARD,4,34.26,2.74,0.0,37.0,2025-01-29 22:11:28
2205,TXN-002205,1,2024-08-30 11:39:23,,CARD,6,51.92,4.15,0.0,56.07,2024-08-30 11:39:23
2206,TXN-002206,1,2024-11-20 11:27:53,,CARD,23,369.17,29.48,0.6,398.05,2024-11-20 11:27:53
2207,TXN-002207,1,2025-04-17 19:31:17,320,CARD,13,375.79,29.28,9.56,395.51,2025-04-17 19:31:17
2208,TXN-002208,1,2024-06-27 22:59:07,291,CARD,8,142.84,11.42,0.0,154.26,2024-06-27 22:59:07
2209,TXN-002209,1,2024-10-24 17:54:29,57,CARD,14,188.83,14.85,3.17,200.51,2024-10-24 17:54:29
2210,TXN-002210,1,2024-07-09 19:51:12,474,CARD,2,50.01,4.0,0.0,54.01,2024-07-09 19:51:12
2211,TXN-002211,1,2025-02-21 11:03:36,497,CARD,10,251.52,19.59,6.48,264.63,2025-02-21 11:03:36
2212,TXN-002212,1,2024-09-09 14:42:06,,CARD,10,143.12,11.46,0.0,154.58,2024-09-09 14:42:06
2213,TXN-002213,1,2025-04-16 09:04:52,,CARD,9,208.42,16.68,0.0,225.1,2025-04-16 09:04:52
2214,TXN-002214,1,2024-02-06 17:38:07,353,EWALLET,7,131.59,10.18,4.3,137.47,2024-02-06 17:38:07
2215,TXN-002215,1,2024-09-20 13:20:17,,CARD,8,148.55,11.88,0.0,160.43,2024-09-20 13:20:17
2216,TXN-002216,1,2024-05-21 11:27:10,401,CARD,3,131.28,10.51,0.0,141.79,2024-05-21 11:27:10
2217,TXN-002217,1,2025-02-13 20:54:39,413,CARD,13,357.42,28.6,0.0,386.02,2025-02-13 20:54:39
2218,TXN-002218,1,2024-12-24 15:27:13,,CARD,13,192.26,15.06,3.94,203.38,2024-12-24 15:27:13
2219,TXN-002219,1,2024-02-13 11:20:55,489,CARD,11,172.72,13.5,3.96,182.26,2024-02-13 11:20:55
2220,TXN-002220,1,2025-01-22 12:01:27,105,CARD,9,251.69,20.13,0.0,271.82,2025-01-22 12:01:27
2221,TXN-002221,1,2025-01-09 12:24:34,,CASH,20,427.56,33.05,14.52,446.09,2025-01-09 12:24:34
2222,TXN-002222,1,2024-04-28 22:55:09,,CARD,8,112.27,8.85,1.7,119.42,2024-04-28 22:55:09
2223,TXN-002223,1,2025-01-23 12:31:33,201,CARD,11,289.9,22.95,3.14,309.71,2025-01-23 12:31:33
2224,TXN-002224,1,2025-02-12 16:32:26,,EWALLET,16,183.45,14.44,3.04,194.85,2025-02-12 16:32:26
2225,TXN-002225,1,2025-03-30 09:47:46,362,EWALLET,10,142.27,10.9,5.84,147.33,2025-03-30 09:47:46
2226,TXN-002226,1,2024-09-23 10:41:26,,CARD,11,257.81,20.61,0.0,278.42,2024-09-23 10:41:26
2227,TXN-002227,1,2025-02-13 10:41:56,,CASH,14,114.45,9.0,1.98,121.47,2025-02-13 10:41:56
2228,TXN-002228,1,2024-07-26 08:44:28,,CARD,7,89.72,7.14,0.43,96.43,2024-07-26 08:44:28
2229,TXN-002229,1,2024-11-21 08:10:24,,CARD,7,123.53,9.9,0.0,133.43,2024-11-21 08:10:24
2230,TXN-002230,1,2024-12-17 14:24:36,302,CARD,7,120.0,9.6,0.0,129.6,2024-12-17 14:24:36
2231,TXN-002231,1,2024-07-19 17:34:49,492,CARD,13,277.33,21.86,4.11,295.08,2024-07-19 17:34:49
2232,TXN-002232,1,2024-12-08 16:31:07,,CARD,15,439.6,33.04,26.52,446.12,2024-12-08 16:31:07
2233,TXN-002233,1,2024-03-06 17:35:33,24,CARD,14,242.31,19.39,0.0,261.7,2024-03-06 17:35:33
2234,TXN-002234,1,2024-02-17 19:03:42,,EWALLET,13,340.89,26.1,14.47,352.52,2024-02-17 19:03:42
2235,TXN-002235,1,2024-03-25 17:26:28,483,CARD,12,189.33,15.0,1.71,202.62,2024-03-25 17:26:28
2236,TXN-002236,1,2024-11-26 09:26:03,332,CARD,6,165.03,13.03,2.07,175.99,2024-11-26 09:26:03
2237,TXN-002237,1,2025-03-23 18:25:48,483,CASH,9,80.58,5.95,6.17,80.36,2025-03-23 18:25:48
2238,TXN-002238,1,2024-05-12 09:39:20,10,EWALLET,13,385.08,29.92,11.25,403.75,2024-05-12 09:39:20
2239,TXN-002239,1,2025-02-03 15:24:48,53,CASH,7,161.14,12.9,0.0,174.04,2025-02-03 15:24:48
2240,TXN-002240,1,2025-05-15 19:14:06,,CARD,10,117.52,9.13,3.54,123.11,2025-05-15 19:14:06
2241,TXN-002241,1,2024-03-26 12:07:43,1,CASH,8,140.0,11.2,0.0,151.2,2024-03-26 12:07:43
2242,TXN-002242,1,2024-05-31 13:09:18,252,CARD,15,314.91,24.87,4.09,335.69,2024-05-31 13:09:18
2243,TXN-002243,1,2024-04-14 19:15:51,440,CARD,14,242.52,18.82,7.36,253.98,2024-04-14 19:15:51
