po_line_id,po_id,line_number,product_id,ordered_qty,received_qty,unit_cost,line_base_cost,discount_pct,tax_rate_pct,created_at,po_number,order_date,expected_delivery_date,actual_delivery_date,status,currency_code,store_id,created_by,supplier_id,supplier_name,supplier_code,product_sku,product_name,category
858,161,4,106,143,134,3.74,534.82,2.0,8.0,2024-10-15 15:00:00,PO-00161,2024-10-15,2024-10-20,2024-10-22,CLOSED,SGD,1,system.auto,4,Golden Harvest Grocers,GOLDEN-004,SKU-00106,ThirstQuench Green Tea,Beverages
859,161,5,45,221,205,1.16,256.36,0.0,8.0,2024-10-15 09:00:00,PO-00161,2024-10-15,2024-10-20,2024-10-22,CLOSED,SGD,1,system.auto,4,Golden Harvest Grocers,GOLDEN-004,SKU-00045,HappySnacks Potato Chips,Snacks
860,161,6,48,84,80,14.78,1241.52,0.0,8.0,2024-10-15 08:00:00,PO-00161,2024-10-15,2024-10-20,2024-10-22,CLOSED,SGD,1,system.auto,4,Golden Harvest Grocers,GOLDEN-004,SKU-00048,SparklePro Laundry Detergent,Household
861,161,7,4,32,31,17.88,572.16,2.0,8.0,2024-10-15 08:00:00,PO-00161,2024-10-15,2024-10-20,2024-10-22,CLOSED,SGD,1,system.auto,4,Golden Harvest Grocers,GOLDEN-004,SKU-00004,GoldenLoaf Croissant,Bakery
862,161,8,90,37,35,12.55,464.35,0.0,8.0,2024-10-15 12:00:00,PO-00161,2024-10-15,2024-10-20,2024-10-22,CLOSED,SGD,1,system.auto,4,Golden Harvest Grocers,GOLDEN-004,SKU-00090,PrimeChoice Minced Beef,Meat
863,162,1,145,104,99,0.98,101.92,3.0,8.0,2024-10-21 13:00:00,PO-00162,2024-10-21,2024-11-01,2024-11-03,CLOSED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00145,GreenFields Tomatoes,Produce
864,162,2,12,84,80,4.96,416.64,0.0,8.0,2024-10-21 14:00:00,PO-00162,2024-10-21,2024-11-01,2024-11-03,CLOSED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00012,PureGlow Toothpaste,Personal Care
865,162,3,107,35,33,11.01,385.35,2.0,8.0,2024-10-21 15:00:00,PO-00162,2024-10-21,2024-11-01,2024-11-03,CLOSED,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
866,163,1,32,59,57,18.84,1111.56,0.0,8.0,2024-10-22 17:00:00,PO-00163,2024-10-22,2024-10-29,2024-10-29,CLOSED,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00032,GoldenLoaf Croissant,Bakery
867,163,2,74,231,223,6.07,1402.17,3.0,8.0,2024-10-22 15:00:00,PO-00163,2024-10-22,2024-10-29,2024-10-29,CLOSED,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00074,CitrusBurst Orange Juice,Beverages
868,163,3,83,40,38,14.15,566.0,0.0,8.0,2024-10-22 14:00:00,PO-00163,2024-10-22,2024-10-29,2024-10-29,CLOSED,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
869,164,1,98,37,36,20.08,742.96,2.0,8.0,2024-10-22 09:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
870,164,2,77,74,69,11.29,835.46,0.0,8.0,2024-10-22 08:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
871,164,3,67,52,48,15.39,800.28,0.0,8.0,2024-10-22 17:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00067,SeaHarvest Prawns,Seafood
872,164,4,75,30,30,10.9,327.0,0.0,8.0,2024-10-22 09:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
873,164,5,7,176,161,18.91,3328.16,0.0,8.0,2024-10-22 15:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00007,CitrusBurst Orange Juice,Beverages
874,164,6,116,74,71,4.39,324.86,0.0,8.0,2024-10-22 08:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00116,FrostyFoods Fish Fillets,Frozen
875,164,7,129,224,215,17.4,3897.6,2.0,8.0,2024-10-22 17:00:00,PO-00164,2024-10-22,2024-10-25,2024-10-25,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00129,CitrusBurst Apple Juice,Beverages
876,165,1,17,70,64,10.07,704.9,0.0,8.0,2024-10-28 16:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00017,ButcherSelect Chicken Breast,Meat
877,165,2,65,42,39,13.2,554.4,3.0,8.0,2024-10-28 14:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00065,ButcherSelect Pork Chops,Meat
878,165,3,131,48,46,5.87,281.76,5.0,8.0,2024-10-28 17:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00131,ArcticFresh Frozen Pizza,Frozen
879,165,4,28,90,86,0.88,79.2,3.0,8.0,2024-10-28 16:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
880,165,5,58,80,75,12.48,998.4,0.0,8.0,2024-10-28 12:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00058,GardenFresh Tomatoes,Produce
881,165,6,115,84,82,1.44,120.96,3.0,8.0,2024-10-28 13:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00115,GoldenLoaf Muffins,Bakery
882,165,7,55,40,38,24.67,986.8,3.0,8.0,2024-10-28 15:00:00,PO-00165,2024-10-28,2024-11-10,2024-11-11,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00055,PrimeChoice Sausages,Meat
883,166,1,23,100,91,13.4,1340.0,2.0,8.0,2024-10-28 10:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00023,FrostyFoods Frozen Peas,Frozen
884,166,2,10,50,46,12.66,633.0,0.0,8.0,2024-10-28 14:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00010,DailyBake Muffins,Bakery
885,166,3,107,72,67,11.59,834.48,0.0,8.0,2024-10-28 11:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00107,GardenFresh Lettuce,Produce
886,166,4,101,125,116,14.1,1762.5,0.0,8.0,2024-10-28 12:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00101,SparklePro Dishwashing Liquid,Household
887,166,5,145,107,103,0.97,103.79,0.0,8.0,2024-10-28 10:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00145,GreenFields Tomatoes,Produce
888,166,6,86,39,35,2.78,108.42,0.0,8.0,2024-10-28 15:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00086,HarmonyCare Toothpaste,Personal Care
889,166,7,12,77,74,4.72,363.44,5.0,8.0,2024-10-28 08:00:00,PO-00166,2024-10-28,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00012,PureGlow Toothpaste,Personal Care
890,167,1,41,34,34,9.04,307.36,3.0,8.0,2024-10-29 12:00:00,PO-00167,2024-10-29,2024-11-09,2024-11-09,RECEIVED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
891,167,2,7,78,77,18.66,1455.48,0.0,8.0,2024-10-29 09:00:00,PO-00167,2024-10-29,2024-11-09,2024-11-09,RECEIVED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00007,CitrusBurst Orange Juice,Beverages
892,167,3,62,121,120,3.36,406.56,0.0,8.0,2024-10-29 11:00:00,PO-00167,2024-10-29,2024-11-09,2024-11-09,RECEIVED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
893,167,4,129,95,91,16.59,1576.05,0.0,8.0,2024-10-29 16:00:00,PO-00167,2024-10-29,2024-11-09,2024-11-09,RECEIVED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00129,CitrusBurst Apple Juice,Beverages
894,167,5,75,94,94,11.89,1117.66,0.0,8.0,2024-10-29 15:00:00,PO-00167,2024-10-29,2024-11-09,2024-11-09,RECEIVED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
895,168,1,21,19,17,27.05,513.95,0.0,8.0,2024-10-29 15:00:00,PO-00168,2024-10-29,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00021,SeaHarvest Prawns,Seafood
896,168,2,102,93,86,2.1,195.3,2.0,8.0,2024-10-29 16:00:00,PO-00168,2024-10-29,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00102,MeadowFresh Cheese,Dairy
897,168,3,44,178,173,11.22,1997.16,3.0,8.0,2024-10-29 14:00:00,PO-00168,2024-10-29,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00044,CrunchyBite Potato Chips,Snacks
898,168,4,76,75,73,25.3,1897.5,0.0,8.0,2024-10-29 13:00:00,PO-00168,2024-10-29,2024-11-10,2024-11-12,RECEIVED,SGD,1,inventory.bot,7,Prime Choice Meats,PRIMEC-007,SKU-00076,PrimeChoice Sausages,Meat
899,169,1,138,34,32,35.3,1200.2,0.0,8.0,2024-10-29 09:00:00,PO-00169,2024-10-29,2024-11-01,2024-10-31,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
900,169,2,54,45,44,14.44,649.8,2.0,8.0,2024-10-29 12:00:00,PO-00169,2024-10-29,2024-11-01,2024-10-31,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00054,ButcherSelect Chicken Breast,Meat
901,169,3,9,38,35,18.27,694.26,0.0,8.0,2024-10-29 12:00:00,PO-00169,2024-10-29,2024-11-01,2024-10-31,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00009,PrimeChoice Pork Chops,Meat
902,169,4,83,23,23,14.15,325.45,2.0,8.0,2024-10-29 13:00:00,PO-00169,2024-10-29,2024-11-01,2024-10-31,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
903,169,5,79,202,198,5.63,1137.26,0.0,8.0,2024-10-29 15:00:00,PO-00169,2024-10-29,2024-11-01,2024-10-31,RECEIVED,SGD,1,store.manager,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00079,CitrusBurst Green Tea,Beverages
904,170,1,148,196,191,1.69,331.24,3.0,8.0,2024-11-04 13:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00148,SnackTime Trail Mix,Snacks
905,170,2,138,39,39,34.41,1341.99,0.0,8.0,2024-11-04 10:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
906,170,3,70,264,259,19.65,5187.6,5.0,8.0,2024-11-04 10:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00070,HappySnacks Trail Mix,Snacks
907,170,4,84,20,19,16.12,322.4,5.0,8.0,2024-11-04 12:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00084,ArcticFresh Fish Fillets,Frozen
908,170,5,71,55,50,19.2,1056.0,0.0,8.0,2024-11-04 10:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00071,ButcherSelect Pork Chops,Meat
909,170,6,30,51,48,7.87,401.37,5.0,8.0,2024-11-04 10:00:00,PO-00170,2024-11-04,2024-11-09,2024-11-10,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00030,DailyBake Muffins,Bakery
910,171,1,102,46,43,2.01,92.46,2.0,8.0,2024-11-05 17:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00102,MeadowFresh Cheese,Dairy
911,171,2,143,43,39,8.81,378.83,3.0,8.0,2024-11-05 17:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00143,PureGlow Toothpaste,Personal Care
912,171,3,44,262,242,11.19,2931.78,2.0,8.0,2024-11-05 11:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00044,CrunchyBite Potato Chips,Snacks
913,171,4,51,53,51,13.71,726.63,2.0,8.0,2024-11-05 17:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00051,GardenFresh Apples,Produce
914,171,5,53,209,201,8.72,1822.48,0.0,8.0,2024-11-05 10:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00053,CitrusBurst Orange Juice,Beverages
915,171,6,76,30,27,24.24,727.2,2.0,8.0,2024-11-05 15:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00076,PrimeChoice Sausages,Meat
916,171,7,19,52,48,6.38,331.76,0.0,8.0,2024-11-05 12:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00019,FarmHouse Butter,Dairy
917,171,8,21,57,54,26.82,1528.74,0.0,8.0,2024-11-05 17:00:00,PO-00171,2024-11-05,2024-11-10,2024-11-13,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00021,SeaHarvest Prawns,Seafood
918,172,1,50,99,94,2.12,209.88,3.0,8.0,2024-11-05 15:00:00,PO-00172,2024-11-05,2024-11-10,2024-11-09,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00050,GardenFresh Lettuce,Produce
919,172,2,114,30,27,17.75,532.5,0.0,8.0,2024-11-05 14:00:00,PO-00172,2024-11-05,2024-11-10,2024-11-09,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
920,172,3,43,53,49,32.66,1730.98,2.0,8.0,2024-11-05 17:00:00,PO-00172,2024-11-05,2024-11-10,2024-11-09,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00043,SeaHarvest Salmon Fillet,Seafood
921,172,4,137,52,47,6.88,357.76,0.0,8.0,2024-11-05 13:00:00,PO-00172,2024-11-05,2024-11-10,2024-11-09,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
922,172,5,98,171,158,20.64,3529.44,3.0,8.0,2024-11-05 17:00:00,PO-00172,2024-11-05,2024-11-10,2024-11-09,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
923,173,1,15,53,53,16.46,872.38,3.0,8.0,2024-11-11 10:00:00,PO-00173,2024-11-11,2024-11-23,2024-11-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00015,CleanHome Trash Bags,Household
924,173,2,39,53,49,1.55,82.15,0.0,8.0,2024-11-11 15:00:00,PO-00173,2024-11-11,2024-11-23,2024-11-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
925,173,3,112,53,48,16.32,864.96,2.0,8.0,2024-11-11 10:00:00,PO-00173,2024-11-11,2024-11-23,2024-11-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00112,CleanHome Laundry Detergent,Household
926,174,1,11,87,83,9.09,790.83,0.0,8.0,2024-11-12 13:00:00,PO-00174,2024-11-12,2024-11-20,2024-11-22,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
927,174,2,41,145,142,9.1,1319.5,5.0,8.0,2024-11-12 15:00:00,PO-00174,2024-11-12,2024-11-20,2024-11-22,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
928,174,3,119,26,24,2.66,69.16,0.0,8.0,2024-11-12 08:00:00,PO-00174,2024-11-12,2024-11-20,2024-11-22,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
929,174,4,62,140,130,3.36,470.4,2.0,8.0,2024-11-12 09:00:00,PO-00174,2024-11-12,2024-11-20,2024-11-22,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
930,174,5,77,83,75,11.29,937.07,5.0,8.0,2024-11-12 16:00:00,PO-00174,2024-11-12,2024-11-20,2024-11-22,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
931,175,1,30,85,83,7.91,672.35,5.0,8.0,2024-11-18 17:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00030,DailyBake Muffins,Bakery
932,175,2,138,23,22,35.34,812.82,3.0,8.0,2024-11-18 17:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
933,175,3,84,43,40,15.59,670.37,2.0,8.0,2024-11-18 09:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00084,ArcticFresh Fish Fillets,Frozen
934,175,4,32,62,56,19.2,1190.4,5.0,8.0,2024-11-18 09:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00032,GoldenLoaf Croissant,Bakery
935,175,5,148,188,176,1.74,327.12,0.0,8.0,2024-11-18 13:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00148,SnackTime Trail Mix,Snacks
936,175,6,70,111,100,19.68,2184.48,5.0,8.0,2024-11-18 15:00:00,PO-00175,2024-11-18,2024-11-22,2024-11-22,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00070,HappySnacks Trail Mix,Snacks
937,176,1,88,18,17,21.78,392.04,5.0,8.0,2024-11-18 12:00:00,PO-00176,2024-11-18,2024-12-01,2024-12-04,CLOSED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00088,SeaHarvest Squid Rings,Seafood
938,176,2,104,171,168,5.71,976.41,3.0,8.0,2024-11-18 17:00:00,PO-00176,2024-11-18,2024-12-01,2024-12-04,CLOSED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00104,ThirstQuench Apple Juice,Beverages
939,176,3,8,63,57,8.04,506.52,0.0,8.0,2024-11-18 14:00:00,PO-00176,2024-11-18,2024-12-01,2024-12-04,CLOSED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00008,PureGlow Toothpaste,Personal Care
940,176,4,58,31,28,12.3,381.3,2.0,8.0,2024-11-18 14:00:00,PO-00176,2024-11-18,2024-12-01,2024-12-04,CLOSED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00058,GardenFresh Tomatoes,Produce
941,176,5,115,56,54,1.52,85.12,0.0,8.0,2024-11-18 09:00:00,PO-00176,2024-11-18,2024-12-01,2024-12-04,CLOSED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00115,GoldenLoaf Muffins,Bakery
942,177,1,67,40,37,15.97,638.8,0.0,8.0,2024-11-19 14:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00067,SeaHarvest Prawns,Seafood
943,177,2,41,114,110,9.37,1068.18,2.0,8.0,2024-11-19 09:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
944,177,3,77,25,24,11.99,299.75,5.0,8.0,2024-11-19 11:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
945,177,4,38,39,39,13.74,535.86,5.0,8.0,2024-11-19 16:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00038,DailyBake Croissant,Bakery
946,177,5,114,30,28,18.31,549.3,2.0,8.0,2024-11-19 12:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
947,177,6,43,19,19,33.65,639.35,0.0,8.0,2024-11-19 11:00:00,PO-00177,2024-11-19,2024-11-30,2024-11-30,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00043,SeaHarvest Salmon Fillet,Seafood
948,178,1,79,90,82,5.74,516.6,5.0,8.0,2024-11-25 17:00:00,PO-00178,2024-11-25,2024-12-06,2024-12-05,SENT,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00079,CitrusBurst Green Tea,Beverages
949,178,2,9,31,28,17.44,540.64,3.0,8.0,2024-11-25 09:00:00,PO-00178,2024-11-25,2024-12-06,2024-12-05,SENT,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00009,PrimeChoice Pork Chops,Meat
950,178,3,74,235,222,5.67,1332.45,5.0,8.0,2024-11-25 15:00:00,PO-00178,2024-11-25,2024-12-06,2024-12-05,SENT,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00074,CitrusBurst Orange Juice,Beverages
951,178,4,30,42,41,8.08,339.36,2.0,8.0,2024-11-25 08:00:00,PO-00178,2024-11-25,2024-12-06,2024-12-05,SENT,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00030,DailyBake Muffins,Bakery
952,178,5,138,15,15,33.47,502.05,5.0,8.0,2024-11-25 12:00:00,PO-00178,2024-11-25,2024-12-06,2024-12-05,SENT,SGD,1,inventory.bot,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
953,179,1,116,75,72,4.01,300.75,0.0,8.0,2024-11-26 08:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00116,FrostyFoods Fish Fillets,Frozen
954,179,2,144,59,57,19.73,1164.07,2.0,8.0,2024-11-26 17:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00144,MeadowFresh Yogurt,Dairy
955,179,3,62,144,134,3.39,488.16,3.0,8.0,2024-11-26 13:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
956,179,4,75,70,69,10.93,765.1,0.0,8.0,2024-11-26 08:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
957,179,5,137,44,40,6.51,286.44,0.0,8.0,2024-11-26 08:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
958,179,6,114,46,44,17.78,817.88,0.0,8.0,2024-11-26 14:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
959,179,7,98,158,152,20.41,3224.78,0.0,8.0,2024-11-26 09:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
960,179,8,22,34,33,3.94,133.96,2.0,8.0,2024-11-26 08:00:00,PO-00179,2024-11-26,2024-12-02,2024-12-02,RECEIVED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00022,HarmonyCare Hand Soap,Personal Care
