txn_line_id,txn_id,txn_number,line_number,product_id,product_sku,product_name,category,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
7762,1575,TXN-001575,2,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,16.72,2,33.44,33.44,0.0,8.0,2.68,,2024-04-30 15:16:50
7763,1576,TXN-001576,1,113,SKU-00113,SeaHarvest Salmon Fillet,Seafood,14.31,14.31,1,14.31,14.31,0.0,8.0,1.14,,2024-04-07 10:43:32
7764,1576,TXN-001576,2,96,SKU-00096,FarmHouse Yogurt,Dairy,4.82,4.82,3,14.46,14.46,0.0,8.0,1.16,,2024-04-07 10:43:32
7765,1576,TXN-001576,3,71,SKU-00071,ButcherSelect Pork Chops,Meat,32.36,32.36,2,64.72,64.72,0.0,8.0,5.18,,2024-04-07 10:43:32
7766,1576,TXN-001576,4,83,SKU-00083,SeaHarvest Prawns,Seafood,19.2,19.2,2,38.4,38.4,0.0,8.0,3.07,,2024-04-07 10:43:32
7767,1576,TXN-001576,5,41,SKU-00041,SparklePro Paper Towels,Household,20.31,19.29,1,20.31,19.29,1.02,8.0,1.54,WEEKEND5,2024-04-07 10:43:32
7768,1576,TXN-001576,6,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,1,27.28,27.28,0.0,8.0,2.18,,2024-04-07 10:43:32
7769,1576,TXN-001576,7,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,28.93,1,30.45,28.93,1.52,8.0,2.31,WEEKEND5,2024-04-07 10:43:32
7770,1576,TXN-001576,8,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.36,4,13.44,13.44,0.0,8.0,1.08,,2024-04-07 10:43:32
7771,1576,TXN-001576,9,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,2,42.24,42.24,0.0,8.0,3.38,,2024-04-07 10:43:32
7772,1577,TXN-001577,1,121,SKU-00121,GardenFresh Apples,Produce,7.48,7.11,3,22.44,21.33,1.11,8.0,1.71,BULK5,2024-03-04 16:03:59
7773,1577,TXN-001577,2,65,SKU-00065,ButcherSelect Pork Chops,Meat,33.12,33.12,1,33.12,33.12,0.0,8.0,2.65,,2024-03-04 16:03:59
7774,1578,TXN-001578,1,130,SKU-00130,ButcherSelect Minced Beef,Meat,41.12,39.06,2,82.24,78.12,4.12,8.0,6.25,WEEKEND5,2024-04-21 20:12:34
7775,1578,TXN-001578,2,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,33.15,1,34.9,33.15,1.75,8.0,2.65,WEEKEND5,2024-04-21 20:12:34
7776,1578,TXN-001578,3,20,SKU-00020,FarmHouse Yogurt,Dairy,26.18,24.87,1,26.18,24.87,1.31,8.0,1.99,WEEKEND5,2024-04-21 20:12:34
7777,1578,TXN-001578,4,125,SKU-00125,GreenFields Apples,Produce,9.57,9.09,2,19.14,18.18,0.96,8.0,1.45,WEEKEND5,2024-04-21 20:12:34
7778,1578,TXN-001578,5,2,SKU-00002,HappySnacks Chocolate Bar,Snacks,24.41,23.19,1,24.41,23.19,1.22,8.0,1.86,WEEKEND5,2024-04-21 20:12:34
7779,1578,TXN-001578,6,148,SKU-00148,SnackTime Trail Mix,Snacks,2.22,2.11,2,4.44,4.22,0.22,8.0,0.34,WEEKEND5,2024-04-21 20:12:34
7780,1578,TXN-001578,7,64,SKU-00064,SeaHarvest Salmon Fillet,Seafood,48.97,41.62,2,97.94,83.24,14.7,8.0,6.66,MEMBER15,2024-04-21 20:12:34
7781,1579,TXN-001579,1,134,SKU-00134,HarmonyCare Body Wash,Personal Care,8.59,8.59,1,8.59,8.59,0.0,8.0,0.69,,2024-09-08 12:18:01
7782,1579,TXN-001579,2,119,SKU-00119,FrostyFoods Frozen Peas,Frozen,4.45,4.45,3,13.35,13.35,0.0,8.0,1.07,,2024-09-08 12:18:01
7783,1579,TXN-001579,3,125,SKU-00125,GreenFields Apples,Produce,9.57,9.09,2,19.14,18.18,0.96,8.0,1.45,WEEKEND5,2024-09-08 12:18:01
7784,1579,TXN-001579,4,7,SKU-00007,CitrusBurst Orange Juice,Beverages,42.84,42.84,2,85.68,85.68,0.0,8.0,6.85,,2024-09-08 12:18:01
7785,1579,TXN-001579,5,93,SKU-00093,FrostyFoods Fish Fillets,Frozen,8.17,6.94,3,24.51,20.82,3.69,8.0,1.67,MEMBER15,2024-09-08 12:18:01
7786,1579,TXN-001579,6,88,SKU-00088,SeaHarvest Squid Rings,Seafood,45.96,39.07,2,91.92,78.14,13.78,8.0,6.25,MEMBER15,2024-09-08 12:18:01
7787,1579,TXN-001579,7,135,SKU-00135,CoolSip Orange Juice,Beverages,15.99,15.99,3,47.97,47.97,0.0,8.0,3.84,,2024-09-08 12:18:01
7788,1579,TXN-001579,8,115,SKU-00115,GoldenLoaf Muffins,Bakery,2.28,2.28,1,2.28,2.28,0.0,8.0,0.18,,2024-09-08 12:18:01
7789,1580,TXN-001580,1,27,SKU-00027,GoldenLoaf Muffins,Bakery,39.81,37.82,2,79.62,75.64,3.98,8.0,6.05,BULK5,2024-11-14 11:47:28
7790,1580,TXN-001580,2,40,SKU-00040,MeadowFresh Butter,Dairy,3.29,3.29,3,9.87,9.87,0.0,8.0,0.79,,2024-11-14 11:47:28
7791,1581,TXN-001581,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,2,42.24,42.24,0.0,8.0,3.38,,2024-11-27 12:38:39
7792,1581,TXN-001581,2,122,SKU-00122,PureGlow Shampoo,Personal Care,25.27,25.27,2,50.54,50.54,0.0,8.0,4.04,,2024-11-27 12:38:39
7793,1581,TXN-001581,3,47,SKU-00047,SeaHarvest Fish Fingers,Seafood,34.55,32.82,1,34.55,32.82,1.73,8.0,2.63,BULK5,2024-11-27 12:38:39
7794,1582,TXN-001582,1,62,SKU-00062,SparklePro Trash Bags,Household,4.42,4.42,1,4.42,4.42,0.0,8.0,0.35,,2024-07-13 10:29:39
7795,1582,TXN-001582,2,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,1,21.12,21.12,0.0,8.0,1.69,,2024-07-13 10:29:39
7796,1582,TXN-001582,3,92,SKU-00092,HarmonyCare Shampoo,Personal Care,4.93,4.93,2,9.86,9.86,0.0,8.0,0.79,,2024-07-13 10:29:39
7797,1582,TXN-001582,4,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,4,45.6,45.6,0.0,8.0,3.65,,2024-07-13 10:29:39
7798,1583,TXN-001583,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,20.06,2,42.24,40.12,2.12,8.0,3.21,BULK5,2024-01-02 15:35:50
7799,1583,TXN-001583,2,40,SKU-00040,MeadowFresh Butter,Dairy,3.29,3.29,3,9.87,9.87,0.0,8.0,0.79,,2024-01-02 15:35:50
7800,1583,TXN-001583,3,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,25.92,4,109.12,103.68,5.44,8.0,8.29,BULK5,2024-01-02 15:35:50
7801,1584,TXN-001584,1,21,SKU-00021,SeaHarvest Prawns,Seafood,41.36,41.36,2,82.72,82.72,0.0,8.0,6.62,,2025-03-14 13:53:06
7802,1584,TXN-001584,2,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,35.49,2,70.98,70.98,0.0,8.0,5.68,,2025-03-14 13:53:06
7803,1584,TXN-001584,3,108,SKU-00108,SeaHarvest Prawns,Seafood,53.8,51.11,1,53.8,51.11,2.69,8.0,4.09,BULK5,2025-03-14 13:53:06
7804,1584,TXN-001584,4,83,SKU-00083,SeaHarvest Prawns,Seafood,19.2,19.2,2,38.4,38.4,0.0,8.0,3.07,,2025-03-14 13:53:06
7805,1584,TXN-001584,5,10,SKU-00010,DailyBake Muffins,Bakery,28.73,28.73,3,86.19,86.19,0.0,8.0,6.9,,2025-03-14 13:53:06
7806,1584,TXN-001584,6,132,SKU-00132,FarmHouse Milk,Dairy,27.3,27.3,2,54.6,54.6,0.0,8.0,4.37,,2025-03-14 13:53:06
7807,1585,TXN-001585,1,100,SKU-00100,SnackTime Biscuits,Snacks,29.48,29.48,1,29.48,29.48,0.0,8.0,2.36,,2025-02-19 15:20:18
7808,1585,TXN-001585,2,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,3,81.84,81.84,0.0,8.0,6.55,,2025-02-19 15:20:18
7809,1585,TXN-001585,3,88,SKU-00088,SeaHarvest Squid Rings,Seafood,45.96,45.96,2,91.92,91.92,0.0,8.0,7.35,,2025-02-19 15:20:18
7810,1585,TXN-001585,4,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,4,45.6,45.6,0.0,8.0,3.65,,2025-02-19 15:20:18
7811,1585,TXN-001585,5,46,SKU-00046,ThirstQuench Apple Juice,Beverages,43.06,43.06,4,172.24,172.24,0.0,8.0,13.78,,2025-02-19 15:20:18
7812,1586,TXN-001586,1,72,SKU-00072,FrostyFoods Frozen Peas,Frozen,34.87,34.87,4,139.48,139.48,0.0,8.0,11.16,,2024-08-25 13:26:43
7813,1586,TXN-001586,2,127,SKU-00127,HarmonyCare Body Wash,Personal Care,18.2,18.2,1,18.2,18.2,0.0,8.0,1.46,,2024-08-25 13:26:43
7814,1586,TXN-001586,3,108,SKU-00108,SeaHarvest Prawns,Seafood,53.8,45.73,2,107.6,91.46,16.14,8.0,7.32,MEMBER15,2024-08-25 13:26:43
7815,1586,TXN-001586,4,110,SKU-00110,HarmonyCare Hand Soap,Personal Care,13.61,11.57,2,27.22,23.14,4.08,8.0,1.85,MEMBER15,2024-08-25 13:26:43
7816,1586,TXN-001586,5,148,SKU-00148,SnackTime Trail Mix,Snacks,2.22,2.22,2,4.44,4.44,0.0,8.0,0.36,,2024-08-25 13:26:43
7817,1587,TXN-001587,1,91,SKU-00091,PrimeChoice Chicken Breast,Meat,28.49,28.49,1,28.49,28.49,0.0,8.0,2.28,,2024-09-26 18:01:16
7818,1587,TXN-001587,2,23,SKU-00023,FrostyFoods Frozen Peas,Frozen,16.85,16.85,3,50.55,50.55,0.0,8.0,4.04,,2024-09-26 18:01:16
7819,1587,TXN-001587,3,144,SKU-00144,MeadowFresh Yogurt,Dairy,23.78,23.78,3,71.34,71.34,0.0,8.0,5.71,,2024-09-26 18:01:16
7820,1587,TXN-001587,4,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,2,2.5,2.5,0.0,8.0,0.2,,2024-09-26 18:01:16
7821,1587,TXN-001587,5,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.19,1,3.36,3.19,0.17,8.0,0.26,BULK5,2024-09-26 18:01:16
7822,1588,TXN-001588,1,112,SKU-00112,CleanHome Laundry Detergent,Household,26.45,26.45,2,52.9,52.9,0.0,8.0,4.23,,2024-06-30 12:15:04
7823,1588,TXN-001588,2,132,SKU-00132,FarmHouse Milk,Dairy,27.3,23.2,1,27.3,23.2,4.1,8.0,1.86,MEMBER15,2024-06-30 12:15:04
7824,1588,TXN-001588,3,143,SKU-00143,PureGlow Toothpaste,Personal Care,17.09,17.09,2,34.18,34.18,0.0,8.0,2.73,,2024-06-30 12:15:04
7825,1588,TXN-001588,4,38,SKU-00038,DailyBake Croissant,Bakery,21.83,20.74,1,21.83,20.74,1.09,8.0,1.66,WEEKEND5,2024-06-30 12:15:04
7826,1588,TXN-001588,5,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,35.49,3,106.47,106.47,0.0,8.0,8.52,,2024-06-30 12:15:04
7827,1588,TXN-001588,6,2,SKU-00002,HappySnacks Chocolate Bar,Snacks,24.41,24.41,4,97.64,97.64,0.0,8.0,7.81,,2024-06-30 12:15:04
7828,1588,TXN-001588,7,6,SKU-00006,GoldenLoaf White Bread,Bakery,26.17,22.24,2,52.34,44.48,7.86,8.0,3.56,MEMBER15,2024-06-30 12:15:04
7829,1588,TXN-001588,8,114,SKU-00114,FrostyFoods Frozen Pizza,Frozen,35.1,29.84,3,105.3,89.52,15.78,8.0,7.16,MEMBER15,2024-06-30 12:15:04
7830,1589,TXN-001589,1,32,SKU-00032,GoldenLoaf Croissant,Bakery,44.22,44.22,2,88.44,88.44,0.0,8.0,7.08,,2024-02-26 14:05:18
7831,1589,TXN-001589,2,30,SKU-00030,DailyBake Muffins,Bakery,11.93,11.93,2,23.86,23.86,0.0,8.0,1.91,,2024-02-26 14:05:18
7832,1589,TXN-001589,3,107,SKU-00107,GardenFresh Lettuce,Produce,16.85,16.85,3,50.55,50.55,0.0,8.0,4.04,,2024-02-26 14:05:18
7833,1590,TXN-001590,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,20.06,2,42.24,40.12,2.12,8.0,3.21,BULK5,2024-02-26 14:14:53
7834,1590,TXN-001590,2,53,SKU-00053,CitrusBurst Orange Juice,Beverages,18.99,18.04,4,75.96,72.16,3.8,8.0,5.77,BULK5,2024-02-26 14:14:53
7835,1590,TXN-001590,3,20,SKU-00020,FarmHouse Yogurt,Dairy,26.18,26.18,3,78.54,78.54,0.0,8.0,6.28,,2024-02-26 14:14:53
7836,1590,TXN-001590,4,2,SKU-00002,HappySnacks Chocolate Bar,Snacks,24.41,24.41,1,24.41,24.41,0.0,8.0,1.95,,2024-02-26 14:14:53
7837,1591,TXN-001591,1,116,SKU-00116,FrostyFoods Fish Fillets,Frozen,9.93,9.43,4,39.72,37.72,2.0,8.0,3.02,BULK5,2025-05-06 12:32:29
7838,1591,TXN-001591,2,24,SKU-00024,CoolSip Green Tea,Beverages,19.13,19.13,4,76.52,76.52,0.0,8.0,6.12,,2025-05-06 12:32:29
7839,1591,TXN-001591,3,17,SKU-00017,ButcherSelect Chicken Breast,Meat,18.3,18.3,1,18.3,18.3,0.0,8.0,1.46,,2025-05-06 12:32:29
7840,1591,TXN-001591,4,55,SKU-00055,PrimeChoice Sausages,Meat,45.01,45.01,2,90.02,90.02,0.0,8.0,7.2,,2025-05-06 12:32:29
7841,1591,TXN-001591,5,126,SKU-00126,ThirstQuench Orange Juice,Beverages,25.36,25.36,4,101.44,101.44,0.0,8.0,8.12,,2025-05-06 12:32:29
7842,1591,TXN-001591,6,10,SKU-00010,DailyBake Muffins,Bakery,28.73,28.73,1,28.73,28.73,0.0,8.0,2.3,,2025-05-06 12:32:29
7843,1592,TXN-001592,1,149,SKU-00149,CoolSip Apple Juice,Beverages,4.29,4.29,4,17.16,17.16,0.0,8.0,1.37,,2024-05-14 18:39:58
7844,1592,TXN-001592,2,116,SKU-00116,FrostyFoods Fish Fillets,Frozen,9.93,9.93,3,29.79,29.79,0.0,8.0,2.38,,2024-05-14 18:39:58
7845,1593,TXN-001593,1,71,SKU-00071,ButcherSelect Pork Chops,Meat,32.36,32.36,2,64.72,64.72,0.0,8.0,5.18,,2024-11-06 15:33:44
7846,1593,TXN-001593,2,112,SKU-00112,CleanHome Laundry Detergent,Household,26.45,25.13,2,52.9,50.26,2.64,8.0,4.02,BULK5,2024-11-06 15:33:44
7847,1593,TXN-001593,3,35,SKU-00035,PureGlow Hand Soap,Personal Care,31.36,31.36,1,31.36,31.36,0.0,8.0,2.51,,2024-11-06 15:33:44
7848,1593,TXN-001593,4,44,SKU-00044,CrunchyBite Potato Chips,Snacks,16.23,16.23,2,32.46,32.46,0.0,8.0,2.6,,2024-11-06 15:33:44
7849,1593,TXN-001593,5,60,SKU-00060,PureGlow Shampoo,Personal Care,56.7,56.7,1,56.7,56.7,0.0,8.0,4.54,,2024-11-06 15:33:44
7850,1593,TXN-001593,6,90,SKU-00090,PrimeChoice Minced Beef,Meat,22.17,21.06,1,22.17,21.06,1.11,8.0,1.68,BULK5,2024-11-06 15:33:44
7851,1593,TXN-001593,7,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,6,7.5,7.5,0.0,8.0,0.6,,2024-11-06 15:33:44
7852,1594,TXN-001594,1,123,SKU-00123,PureGlow Hand Soap,Personal Care,32.48,32.48,2,64.96,64.96,0.0,8.0,5.2,,2024-08-21 18:23:21
7853,1594,TXN-001594,2,134,SKU-00134,HarmonyCare Body Wash,Personal Care,8.59,8.59,1,8.59,8.59,0.0,8.0,0.69,,2024-08-21 18:23:21
7854,1594,TXN-001594,3,147,SKU-00147,ThirstQuench Orange Juice,Beverages,11.76,11.17,3,35.28,33.51,1.77,8.0,2.68,BULK5,2024-08-21 18:23:21
7855,1595,TXN-001595,1,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,25.92,2,54.56,51.84,2.72,8.0,4.15,BULK5,2024-05-14 14:41:23
7856,1595,TXN-001595,2,91,SKU-00091,PrimeChoice Chicken Breast,Meat,28.49,28.49,1,28.49,28.49,0.0,8.0,2.28,,2024-05-14 14:41:23
7857,1595,TXN-001595,3,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,16.72,1,16.72,16.72,0.0,8.0,1.34,,2024-05-14 14:41:23
7858,1595,TXN-001595,4,123,SKU-00123,PureGlow Hand Soap,Personal Care,32.48,32.48,2,64.96,64.96,0.0,8.0,5.2,,2024-05-14 14:41:23
7859,1595,TXN-001595,5,87,SKU-00087,DailyBake Muffins,Bakery,1.89,1.89,2,3.78,3.78,0.0,8.0,0.3,,2024-05-14 14:41:23
7860,1596,TXN-001596,1,101,SKU-00101,SparklePro Dishwashing Liquid,Household,24.88,24.88,1,24.88,24.88,0.0,8.0,1.99,,2025-03-13 21:14:59
7861,1596,TXN-001596,2,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.19,1,1.25,1.19,0.06,8.0,0.1,BULK5,2025-03-13 21:14:59
7862,1596,TXN-001596,3,126,SKU-00126,ThirstQuench Orange Juice,Beverages,25.36,24.09,2,50.72,48.18,2.54,8.0,3.85,BULK5,2025-03-13 21:14:59
7863,1597,TXN-001597,1,81,SKU-00081,ThirstQuench Cola,Beverages,37.45,37.45,4,149.8,149.8,0.0,8.0,11.98,,2024-06-02 22:43:05
7864,1597,TXN-001597,2,48,SKU-00048,SparklePro Laundry Detergent,Household,20.57,20.57,2,41.14,41.14,0.0,8.0,3.29,,2024-06-02 22:43:05
7865,1597,TXN-001597,3,65,SKU-00065,ButcherSelect Pork Chops,Meat,33.12,28.15,1,33.12,28.15,4.97,8.0,2.25,MEMBER15,2024-06-02 22:43:05
7866,1597,TXN-001597,4,127,SKU-00127,HarmonyCare Body Wash,Personal Care,18.2,18.2,1,18.2,18.2,0.0,8.0,1.46,,2024-06-02 22:43:05
7867,1597,TXN-001597,5,126,SKU-00126,ThirstQuench Orange Juice,Beverages,25.36,20.29,3,76.08,60.87,15.21,8.0,4.87,FLASH20,2024-06-02 22:43:05
7868,1597,TXN-001597,6,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,24.36,2,60.9,48.72,12.18,8.0,3.9,FLASH20,2024-06-02 22:43:05
7869,1598,TXN-001598,1,59,SKU-00059,PureGlow Shampoo,Personal Care,9.75,9.75,1,9.75,9.75,0.0,8.0,0.78,,2024-11-05 20:51:51
7870,1598,TXN-001598,2,147,SKU-00147,ThirstQuench Orange Juice,Beverages,11.76,11.76,1,11.76,11.76,0.0,8.0,0.94,,2024-11-05 20:51:51
7871,1598,TXN-001598,3,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.56,1,5.85,5.56,0.29,8.0,0.44,BULK5,2024-11-05 20:51:51
7872,1599,TXN-001599,1,108,SKU-00108,SeaHarvest Prawns,Seafood,53.8,53.8,2,107.6,107.6,0.0,8.0,8.61,,2024-04-07 19:21:20
7873,1599,TXN-001599,2,85,SKU-00085,PureGlow Body Wash,Personal Care,29.36,29.36,2,58.72,58.72,0.0,8.0,4.7,,2024-04-07 19:21:20
7874,1599,TXN-001599,3,121,SKU-00121,GardenFresh Apples,Produce,7.48,7.48,3,22.44,22.44,0.0,8.0,1.8,,2024-04-07 19:21:20
7875,1599,TXN-001599,4,21,SKU-00021,SeaHarvest Prawns,Seafood,41.36,41.36,1,41.36,41.36,0.0,8.0,3.31,,2024-04-07 19:21:20
7876,1599,TXN-001599,5,107,SKU-00107,GardenFresh Lettuce,Produce,16.85,14.32,1,16.85,14.32,2.53,8.0,1.15,MEMBER15,2024-04-07 19:21:20
7877,1599,TXN-001599,6,11,SKU-00011,CleanHome Paper Towels,Household,14.55,12.37,1,14.55,12.37,2.18,8.0,0.99,MEMBER15,2024-04-07 19:21:20
7878,1599,TXN-001599,7,141,SKU-00141,HappySnacks Potato Chips,Snacks,33.49,30.14,4,133.96,120.56,13.4,8.0,9.64,PROMO10,2024-04-07 19:21:20
7879,1600,TXN-001600,1,89,SKU-00089,GardenFresh Tomatoes,Produce,25.96,25.96,4,103.84,103.84,0.0,8.0,8.31,,2024-08-28 15:42:58
7880,1600,TXN-001600,2,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,30.45,4,121.8,121.8,0.0,8.0,9.74,,2024-08-28 15:42:58
7881,1600,TXN-001600,3,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,11.07,2,22.14,22.14,0.0,8.0,1.77,,2024-08-28 15:42:58
7882,1600,TXN-001600,4,137,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery,14.84,14.1,3,44.52,42.3,2.22,8.0,3.38,BULK5,2024-08-28 15:42:58
7883,1601,TXN-001601,1,35,SKU-00035,PureGlow Hand Soap,Personal Care,31.36,31.36,2,62.72,62.72,0.0,8.0,5.02,,2025-03-08 16:53:16
7884,1601,TXN-001601,2,127,SKU-00127,HarmonyCare Body Wash,Personal Care,18.2,17.29,2,36.4,34.58,1.82,8.0,2.77,WEEKEND5,2025-03-08 16:53:16
7885,1601,TXN-001601,3,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,30.17,3,106.47,90.51,15.96,8.0,7.24,MEMBER15,2025-03-08 16:53:16
7886,1601,TXN-001601,4,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,3.61,3,13.53,10.83,2.7,8.0,0.87,FLASH20,2025-03-08 16:53:16
7887,1601,TXN-001601,5,141,SKU-00141,HappySnacks Potato Chips,Snacks,33.49,26.79,4,133.96,107.16,26.8,8.0,8.57,FLASH20,2025-03-08 16:53:16
7888,1601,TXN-001601,6,102,SKU-00102,MeadowFresh Cheese,Dairy,3.07,3.07,2,6.14,6.14,0.0,8.0,0.49,,2025-03-08 16:53:16
7889,1601,TXN-001601,7,2,SKU-00002,HappySnacks Chocolate Bar,Snacks,24.41,19.53,4,97.64,78.12,19.52,8.0,6.25,FLASH20,2025-03-08 16:53:16
7890,1602,TXN-001602,1,89,SKU-00089,GardenFresh Tomatoes,Produce,25.96,25.96,2,51.92,51.92,0.0,8.0,4.15,,2024-12-17 13:50:19
7891,1602,TXN-001602,2,123,SKU-00123,PureGlow Hand Soap,Personal Care,32.48,30.86,1,32.48,30.86,1.62,8.0,2.47,BULK5,2024-12-17 13:50:19
7892,1603,TXN-001603,1,106,SKU-00106,ThirstQuench Green Tea,Beverages,5.43,4.89,3,16.29,14.67,1.62,8.0,1.17,PROMO10,2024-06-08 15:23:02
7893,1603,TXN-001603,2,32,SKU-00032,GoldenLoaf Croissant,Bakery,44.22,44.22,1,44.22,44.22,0.0,8.0,3.54,,2024-06-08 15:23:02
7894,1603,TXN-001603,3,101,SKU-00101,SparklePro Dishwashing Liquid,Household,24.88,24.88,1,24.88,24.88,0.0,8.0,1.99,,2024-06-08 15:23:02
7895,1603,TXN-001603,4,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,11.07,1,11.07,11.07,0.0,8.0,0.89,,2024-06-08 15:23:02
7896,1603,TXN-001603,5,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.99,1,10.99,10.99,0.0,8.0,0.88,,2024-06-08 15:23:02
7897,1603,TXN-001603,6,111,SKU-00111,HarmonyCare Body Wash,Personal Care,10.39,8.83,2,20.78,17.66,3.12,8.0,1.41,MEMBER15,2024-06-08 15:23:02
7898,1603,TXN-001603,7,1,SKU-00001,SparklePro Laundry Detergent,Household,7.75,7.75,2,15.5,15.5,0.0,8.0,1.24,,2024-06-08 15:23:02
7899,1603,TXN-001603,8,144,SKU-00144,MeadowFresh Yogurt,Dairy,23.78,23.78,3,71.34,71.34,0.0,8.0,5.71,,2024-06-08 15:23:02
7900,1604,TXN-001604,1,27,SKU-00027,GoldenLoaf Muffins,Bakery,39.81,39.81,1,39.81,39.81,0.0,8.0,3.18,,2024-07-06 16:28:54
7901,1604,TXN-001604,2,68,SKU-00068,PrimeChoice Chicken Breast,Meat,17.85,17.85,2,35.7,35.7,0.0,8.0,2.86,,2024-07-06 16:28:54
7902,1604,TXN-001604,3,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,1,27.28,27.28,0.0,8.0,2.18,,2024-07-06 16:28:54
7903,1604,TXN-001604,4,150,SKU-00150,HarmonyCare Body Wash,Personal Care,36.65,36.65,1,36.65,36.65,0.0,8.0,2.93,,2024-07-06 16:28:54
7904,1604,TXN-001604,5,99,SKU-00099,FarmHouse Butter,Dairy,32.85,27.92,2,65.7,55.84,9.86,8.0,4.47,MEMBER15,2024-07-06 16:28:54
7905,1604,TXN-001604,6,47,SKU-00047,SeaHarvest Fish Fingers,Seafood,34.55,34.55,2,69.1,69.1,0.0,8.0,5.53,,2024-07-06 16:28:54
7906,1604,TXN-001604,7,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.28,1,4.51,4.28,0.23,8.0,0.34,WEEKEND5,2024-07-06 16:28:54
7907,1605,TXN-001605,1,110,SKU-00110,HarmonyCare Hand Soap,Personal Care,13.61,13.61,2,27.22,27.22,0.0,8.0,2.18,,2024-09-02 21:13:44
7908,1605,TXN-001605,2,73,SKU-00073,SeaHarvest Fish Fingers,Seafood,16.74,16.74,2,33.48,33.48,0.0,8.0,2.68,,2024-09-02 21:13:44
7909,1606,TXN-001606,1,53,SKU-00053,CitrusBurst Orange Juice,Beverages,18.99,18.99,4,75.96,75.96,0.0,8.0,6.08,,2025-03-11 16:47:01
7910,1606,TXN-001606,2,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,3,50.22,50.22,0.0,8.0,4.02,,2025-03-11 16:47:01
7911,1607,TXN-001607,1,148,SKU-00148,SnackTime Trail Mix,Snacks,2.22,2.22,1,2.22,2.22,0.0,8.0,0.18,,2024-01-15 16:10:33
7912,1607,TXN-001607,2,63,SKU-00063,CleanHome Trash Bags,Household,7.17,7.17,1,7.17,7.17,0.0,8.0,0.57,,2024-01-15 16:10:33
7913,1608,TXN-001608,1,98,SKU-00098,MeadowFresh Yogurt,Dairy,28.67,27.24,2,57.34,54.48,2.86,8.0,4.36,BULK5,2025-03-14 18:33:40
7914,1608,TXN-001608,2,147,SKU-00147,ThirstQuench Orange Juice,Beverages,11.76,11.76,4,47.04,47.04,0.0,8.0,3.76,,2025-03-14 18:33:40
7915,1608,TXN-001608,3,122,SKU-00122,PureGlow Shampoo,Personal Care,25.27,25.27,1,25.27,25.27,0.0,8.0,2.02,,2025-03-14 18:33:40
7916,1608,TXN-001608,4,97,SKU-00097,GreenFields Apples,Produce,5.37,5.37,1,5.37,5.37,0.0,8.0,0.43,,2025-03-14 18:33:40
7917,1608,TXN-001608,5,15,SKU-00015,CleanHome Trash Bags,Household,25.44,25.44,1,25.44,25.44,0.0,8.0,2.04,,2025-03-14 18:33:40
7918,1608,TXN-001608,6,74,SKU-00074,CitrusBurst Orange Juice,Beverages,7.31,6.94,3,21.93,20.82,1.11,8.0,1.67,BULK5,2025-03-14 18:33:40
7919,1608,TXN-001608,7,20,SKU-00020,FarmHouse Yogurt,Dairy,26.18,24.87,2,52.36,49.74,2.62,8.0,3.98,BULK5,2025-03-14 18:33:40
