sale_item_id,sale_id,product_id,line_number,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
12898,2619,24,4,19.13,18.17,1,19.13,18.17,0.96,8,1.45,BULK5,25/11/2024 20:13
12899,2619,46,5,43.06,43.06,2,86.12,86.12,0,8,6.89,,25/11/2024 20:13
12900,2619,114,6,35.1,35.1,2,70.2,70.2,0,8,5.62,,25/11/2024 20:13
12901,2620,65,1,33.12,33.12,1,33.12,33.12,0,8,2.65,,12/1/2024 10:31
12902,2620,53,2,18.99,18.99,1,18.99,18.99,0,8,1.52,,12/1/2024 10:31
12903,2620,81,3,37.45,37.45,4,149.8,149.8,0,8,11.98,,12/1/2024 10:31
12904,2620,18,4,9.35,9.35,1,9.35,9.35,0,8,0.75,,12/1/2024 10:31
12905,2620,31,5,28.96,28.96,2,57.92,57.92,0,8,4.63,,12/1/2024 10:31
12906,2620,48,6,20.57,20.57,1,20.57,20.57,0,8,1.65,,12/1/2024 10:31
12907,2621,76,1,52.38,52.38,1,52.38,52.38,0,8,4.19,,19/1/2024 13:44
12908,2621,57,2,31.56,31.56,1,31.56,31.56,0,8,2.52,,19/1/2024 13:44
12909,2621,122,3,25.27,25.27,2,50.54,50.54,0,8,4.04,,19/1/2024 13:44
12910,2622,12,1,9.77,9.28,2,19.54,18.56,0.98,8,1.48,BULK5,15/4/2024 19:24
12911,2622,44,2,16.23,16.23,4,64.92,64.92,0,8,5.19,,15/4/2024 19:24
12912,2622,1,3,7.75,7.36,1,7.75,7.36,0.39,8,0.59,BULK5,15/4/2024 19:24
12913,2622,92,4,4.93,4.93,1,4.93,4.93,0,8,0.39,,15/4/2024 19:24
12914,2622,147,5,11.76,11.17,2,23.52,22.34,1.18,8,1.79,BULK5,15/4/2024 19:24
12915,2622,7,6,42.84,42.84,4,171.36,171.36,0,8,13.71,,15/4/2024 19:24
12916,2622,149,7,4.29,4.29,3,12.87,12.87,0,8,1.03,,15/4/2024 19:24
12917,2623,46,1,43.06,40.91,1,43.06,40.91,2.15,8,3.27,WEEKEND5,5/10/2024 8:49
12918,2623,71,2,32.36,32.36,2,64.72,64.72,0,8,5.18,,5/10/2024 8:49
12919,2623,2,3,24.41,23.19,3,73.23,69.57,3.66,8,5.57,WEEKEND5,5/10/2024 8:49
12920,2623,129,4,30.45,30.45,1,30.45,30.45,0,8,2.44,,5/10/2024 8:49
12921,2623,18,5,9.35,7.95,1,9.35,7.95,1.4,8,0.64,MEMBER15,5/10/2024 8:49
12922,2623,95,6,6.68,6.35,1,6.68,6.35,0.33,8,0.51,WEEKEND5,5/10/2024 8:49
12923,2623,9,7,29.63,29.63,1,29.63,29.63,0,8,2.37,,5/10/2024 8:49
12924,2624,10,1,28.73,28.73,1,28.73,28.73,0,8,2.3,,18/2/2024 14:52
12925,2624,106,2,5.43,4.34,2,10.86,8.68,2.18,8,0.69,FLASH20,18/2/2024 14:52
12926,2624,49,3,5.85,4.68,4,23.4,18.72,4.68,8,1.5,FLASH20,18/2/2024 14:52
12927,2624,107,4,16.85,16.85,2,33.7,33.7,0,8,2.7,,18/2/2024 14:52
12928,2624,17,5,18.3,18.3,1,18.3,18.3,0,8,1.46,,18/2/2024 14:52
12929,2624,100,6,29.48,29.48,1,29.48,29.48,0,8,2.36,,18/2/2024 14:52
12930,2625,75,1,21.35,20.28,3,64.05,60.84,3.21,8,4.87,WEEKEND5,1/2/2025 8:42
12931,2625,106,2,5.43,5.43,1,5.43,5.43,0,8,0.43,,1/2/2025 8:42
12932,2625,146,3,11.07,9.96,2,22.14,19.92,2.22,8,1.59,PROMO10,1/2/2025 8:42
12933,2625,14,4,29.38,27.91,2,58.76,55.82,2.94,8,4.47,WEEKEND5,1/2/2025 8:42
12934,2625,24,5,19.13,18.17,4,76.52,72.68,3.84,8,5.81,WEEKEND5,1/2/2025 8:42
12935,2626,76,1,52.38,52.38,1,52.38,52.38,0,8,4.19,,20/10/2024 16:49
12936,2626,19,2,10.15,10.15,3,30.45,30.45,0,8,2.44,,20/10/2024 16:49
12937,2626,128,3,12.47,12.47,1,12.47,12.47,0,8,1,,20/10/2024 16:49
12938,2626,39,4,2.42,2.42,1,2.42,2.42,0,8,0.19,,20/10/2024 16:49
12939,2626,122,5,25.27,25.27,2,50.54,50.54,0,8,4.04,,20/10/2024 16:49
12940,2626,80,6,4.51,4.28,5,22.55,21.4,1.15,8,1.71,WEEKEND5,20/10/2024 16:49
12941,2626,91,7,28.49,28.49,2,56.98,56.98,0,8,4.56,,20/10/2024 16:49
12942,2626,138,8,71.21,71.21,1,71.21,71.21,0,8,5.7,,20/10/2024 16:49
12943,2627,54,1,33.21,31.55,2,66.42,63.1,3.32,8,5.05,WEEKEND5,4/8/2024 15:45
12944,2627,107,2,16.85,16.85,2,33.7,33.7,0,8,2.7,,4/8/2024 15:45
12945,2627,148,3,2.22,1.78,1,2.22,1.78,0.44,8,0.14,FLASH20,4/8/2024 15:45
12946,2627,62,4,4.42,4.2,1,4.42,4.2,0.22,8,0.34,WEEKEND5,4/8/2024 15:45
12947,2628,90,1,22.17,22.17,2,44.34,44.34,0,8,3.55,,2/8/2024 20:22
12948,2628,87,2,1.89,1.89,3,5.67,5.67,0,8,0.45,,2/8/2024 20:22
12949,2628,78,3,52.88,52.88,1,52.88,52.88,0,8,4.23,,2/8/2024 20:22
12950,2628,34,4,18.55,18.55,1,18.55,18.55,0,8,1.48,,2/8/2024 20:22
12951,2628,33,5,21.53,20.45,2,43.06,40.9,2.16,8,3.27,BULK5,2/8/2024 20:22
12952,2629,4,1,34.9,33.15,3,104.7,99.45,5.25,8,7.96,BULK5,29/4/2024 17:51
12953,2629,41,2,20.31,20.31,1,20.31,20.31,0,8,1.62,,29/4/2024 17:51
12954,2629,148,3,2.22,2.22,2,4.44,4.44,0,8,0.36,,29/4/2024 17:51
12955,2629,105,4,16.11,15.3,2,32.22,30.6,1.62,8,2.45,BULK5,29/4/2024 17:51
12956,2630,25,1,16.72,16.72,1,16.72,16.72,0,8,1.34,,1/4/2025 12:11
12957,2630,53,2,18.99,18.99,3,56.97,56.97,0,8,4.56,,1/4/2025 12:11
12958,2630,83,3,19.2,19.2,2,38.4,38.4,0,8,3.07,,1/4/2025 12:11
12959,2630,27,4,39.81,39.81,3,119.43,119.43,0,8,9.55,,1/4/2025 12:11
12960,2630,111,5,10.39,9.87,2,20.78,19.74,1.04,8,1.58,BULK5,1/4/2025 12:11
12961,2631,40,1,3.29,3.13,3,9.87,9.39,0.48,8,0.75,BULK5,8/5/2025 16:35
12962,2631,54,2,33.21,33.21,2,66.42,66.42,0,8,5.31,,8/5/2025 16:35
12963,2631,146,3,11.07,10.52,2,22.14,21.04,1.1,8,1.68,BULK5,8/5/2025 16:35
12964,2631,47,4,34.55,34.55,1,34.55,34.55,0,8,2.76,,8/5/2025 16:35
12965,2631,48,5,20.57,20.57,1,20.57,20.57,0,8,1.65,,8/5/2025 16:35
12966,2631,45,6,2.39,2.27,3,7.17,6.81,0.36,8,0.54,BULK5,8/5/2025 16:35
12967,2632,140,1,38.31,38.31,2,76.62,76.62,0,8,6.13,,25/12/2024 21:52
12968,2632,36,2,35.49,35.49,3,106.47,106.47,0,8,8.52,,25/12/2024 21:52
12969,2633,127,1,18.2,18.2,1,18.2,18.2,0,8,1.46,,4/7/2024 15:29
12970,2633,78,2,52.88,52.88,2,105.76,105.76,0,8,8.46,,4/7/2024 15:29
12971,2634,135,1,15.99,15.99,1,15.99,15.99,0,8,1.28,,11/6/2024 21:18
12972,2634,148,2,2.22,2.22,3,6.66,6.66,0,8,0.53,,11/6/2024 21:18
12973,2634,122,3,25.27,25.27,1,25.27,25.27,0,8,2.02,,11/6/2024 21:18
12974,2635,77,1,14.99,14.99,1,14.99,14.99,0,8,1.2,,30/4/2025 14:24
12975,2635,145,2,1.24,1.18,3,3.72,3.54,0.18,8,0.28,BULK5,30/4/2025 14:24
12976,2636,129,1,30.45,28.93,6,182.7,173.58,9.12,8,13.89,WEEKEND5,27/10/2024 21:34
12977,2636,61,2,19.69,19.69,1,19.69,19.69,0,8,1.58,,27/10/2024 21:34
12978,2636,47,3,34.55,34.55,1,34.55,34.55,0,8,2.76,,27/10/2024 21:34
12979,2636,107,4,16.85,16.85,1,16.85,16.85,0,8,1.35,,27/10/2024 21:34
12980,2636,135,5,15.99,12.79,3,47.97,38.37,9.6,8,3.07,FLASH20,27/10/2024 21:34
12981,2637,82,1,3.36,3.19,5,16.8,15.95,0.85,8,1.28,BULK5,19/12/2024 22:03
12982,2637,46,2,43.06,43.06,2,86.12,86.12,0,8,6.89,,19/12/2024 22:03
12983,2637,24,3,19.13,19.13,6,114.78,114.78,0,8,9.18,,19/12/2024 22:03
12984,2638,98,1,28.67,28.67,3,86.01,86.01,0,8,6.88,,28/2/2025 14:53
12985,2638,130,2,41.12,39.06,1,41.12,39.06,2.06,8,3.12,BULK5,28/2/2025 14:53
12986,2638,32,3,44.22,42.01,1,44.22,42.01,2.21,8,3.36,BULK5,28/2/2025 14:53
12987,2638,31,4,28.96,28.96,3,86.88,86.88,0,8,6.95,,28/2/2025 14:53
12988,2638,125,5,9.57,9.57,3,28.71,28.71,0,8,2.3,,28/2/2025 14:53
12989,2638,59,6,9.75,9.26,1,9.75,9.26,0.49,8,0.74,BULK5,28/2/2025 14:53
12990,2639,84,1,34.15,34.15,3,102.45,102.45,0,8,8.2,,11/11/2024 14:17
12991,2639,39,2,2.42,2.42,1,2.42,2.42,0,8,0.19,,11/11/2024 14:17
12992,2639,104,3,11.66,11.66,1,11.66,11.66,0,8,0.93,,11/11/2024 14:17
12993,2639,53,4,18.99,18.04,4,75.96,72.16,3.8,8,5.77,BULK5,11/11/2024 14:17
12994,2639,122,5,25.27,25.27,2,50.54,50.54,0,8,4.04,,11/11/2024 14:17
12995,2639,141,6,33.49,33.49,5,167.45,167.45,0,8,13.4,,11/11/2024 14:17
12996,2639,56,7,11.4,10.83,2,22.8,21.66,1.14,8,1.73,BULK5,11/11/2024 14:17
12997,2640,13,1,35.09,35.09,1,35.09,35.09,0,8,2.81,,17/2/2025 14:58
12998,2640,36,2,35.49,35.49,1,35.49,35.49,0,8,2.84,,17/2/2025 14:58
12999,2640,54,3,33.21,31.55,1,33.21,31.55,1.66,8,2.52,BULK5,17/2/2025 14:58
13000,2640,89,4,25.96,25.96,2,51.92,51.92,0,8,4.15,,17/2/2025 14:58
13001,2640,126,5,25.36,25.36,1,25.36,25.36,0,8,2.03,,17/2/2025 14:58
13002,2641,125,1,9.57,9.09,2,19.14,18.18,0.96,8,1.45,BULK5,7/3/2024 12:20
13003,2641,14,2,29.38,29.38,1,29.38,29.38,0,8,2.35,,7/3/2024 12:20
13004,2641,9,3,29.63,29.63,2,59.26,59.26,0,8,4.74,,7/3/2024 12:20
13005,2641,27,4,39.81,39.81,1,39.81,39.81,0,8,3.18,,7/3/2024 12:20
13006,2641,100,5,29.48,29.48,1,29.48,29.48,0,8,2.36,,7/3/2024 12:20
13007,2641,85,6,29.36,29.36,1,29.36,29.36,0,8,2.35,,7/3/2024 12:20
13008,2642,29,1,2.06,2.06,3,6.18,6.18,0,8,0.49,,20/6/2024 12:46
13009,2642,20,2,26.18,26.18,1,26.18,26.18,0,8,2.09,,20/6/2024 12:46
13010,2642,105,3,16.11,16.11,4,64.44,64.44,0,8,5.16,,20/6/2024 12:46
13011,2642,127,4,18.2,17.29,1,18.2,17.29,0.91,8,1.38,BULK5,20/6/2024 12:46
13012,2643,96,1,4.82,4.82,2,9.64,9.64,0,8,0.77,,8/1/2024 11:31
13013,2643,7,2,42.84,40.7,1,42.84,40.7,2.14,8,3.26,BULK5,8/1/2024 11:31
13014,2643,77,3,14.99,14.24,3,44.97,42.72,2.25,8,3.42,BULK5,8/1/2024 11:31
13015,2644,95,1,6.68,6.68,2,13.36,13.36,0,8,1.07,,2/4/2024 17:57
13016,2644,84,2,34.15,32.44,3,102.45,97.32,5.13,8,7.79,BULK5,2/4/2024 17:57
13017,2644,52,3,32.98,31.33,1,32.98,31.33,1.65,8,2.51,BULK5,2/4/2024 17:57
13018,2644,56,4,11.4,11.4,2,22.8,22.8,0,8,1.82,,2/4/2024 17:57
13019,2644,5,5,1.64,1.64,2,3.28,3.28,0,8,0.26,,2/4/2024 17:57
13020,2645,82,1,3.36,3.19,4,13.44,12.76,0.68,8,1.02,BULK5,2/5/2025 12:13
13021,2645,61,2,19.69,19.69,4,78.76,78.76,0,8,6.3,,2/5/2025 12:13
13022,2645,91,3,28.49,28.49,2,56.98,56.98,0,8,4.56,,2/5/2025 12:13
13023,2645,95,4,6.68,6.68,2,13.36,13.36,0,8,1.07,,2/5/2025 12:13
13024,2646,6,1,26.17,26.17,2,52.34,52.34,0,8,4.19,,1/8/2024 22:48
13025,2646,14,2,29.38,29.38,1,29.38,29.38,0,8,2.35,,1/8/2024 22:48
13026,2646,27,3,39.81,37.82,2,79.62,75.64,3.98,8,6.05,BULK5,1/8/2024 22:48
13027,2647,27,1,39.81,39.81,2,79.62,79.62,0,8,6.37,,29/4/2025 17:46
13028,2647,129,2,30.45,30.45,1,30.45,30.45,0,8,2.44,,29/4/2025 17:46
13029,2647,85,3,29.36,29.36,2,58.72,58.72,0,8,4.7,,29/4/2025 17:46
13030,2647,9,4,29.63,29.63,2,59.26,59.26,0,8,4.74,,29/4/2025 17:46
13031,2648,109,1,61.9,61.9,1,61.9,61.9,0,8,4.95,,24/6/2024 12:12
13032,2648,38,2,21.83,21.83,2,43.66,43.66,0,8,3.49,,24/6/2024 12:12
13033,2648,116,3,9.93,9.43,3,29.79,28.29,1.5,8,2.26,BULK5,24/6/2024 12:12
13034,2648,77,4,14.99,14.99,1,14.99,14.99,0,8,1.2,,24/6/2024 12:12
13035,2648,46,5,43.06,43.06,1,43.06,43.06,0,8,3.44,,24/6/2024 12:12
13036,2648,145,6,1.24,1.24,4,4.96,4.96,0,8,0.4,,24/6/2024 12:12
13037,2649,11,1,14.55,14.55,1,14.55,14.55,0,8,1.16,,25/1/2025 15:35
13038,2649,40,2,3.29,3.13,2,6.58,6.26,0.32,8,0.5,WEEKEND5,25/1/2025 15:35
13039,2649,141,3,33.49,33.49,2,66.98,66.98,0,8,5.36,,25/1/2025 15:35
13040,2649,24,4,19.13,19.13,2,38.26,38.26,0,8,3.06,,25/1/2025 15:35
13041,2649,150,5,36.65,36.65,1,36.65,36.65,0,8,2.93,,25/1/2025 15:35
13042,2649,72,6,34.87,34.87,1,34.87,34.87,0,8,2.79,,25/1/2025 15:35
13043,2649,139,7,14.95,14.95,1,14.95,14.95,0,8,1.2,,25/1/2025 15:35
13044,2650,131,1,10.99,10.99,1,10.99,10.99,0,8,0.88,,5/12/2024 9:31
13045,2650,79,2,10.09,10.09,1,10.09,10.09,0,8,0.81,,5/12/2024 9:31
13046,2650,37,3,50.04,50.04,1,50.04,50.04,0,8,4,,5/12/2024 9:31
13047,2650,11,4,14.55,14.55,1,14.55,14.55,0,8,1.16,,5/12/2024 9:31
13048,2650,105,5,16.11,16.11,2,32.22,32.22,0,8,2.58,,5/12/2024 9:31
13049,2650,69,6,5.38,5.38,1,5.38,5.38,0,8,0.43,,5/12/2024 9:31
13050,2650,21,7,41.36,41.36,1,41.36,41.36,0,8,3.31,,5/12/2024 9:31
13051,2651,34,1,18.55,18.55,4,74.2,74.2,0,8,5.94,,17/9/2024 12:03
13052,2651,87,2,1.89,1.89,3,5.67,5.67,0,8,0.45,,17/9/2024 12:03
13053,2652,49,1,5.85,5.85,3,17.55,17.55,0,8,1.4,,31/1/2025 15:36
13054,2652,92,2,4.93,4.93,2,9.86,9.86,0,8,0.79,,31/1/2025 15:36
13055,2652,89,3,25.96,25.96,1,25.96,25.96,0,8,2.08,,31/1/2025 15:36
13056,2652,106,4,5.43,5.16,3,16.29,15.48,0.81,8,1.24,BULK5,31/1/2025 15:36
13057,2652,2,5,24.41,23.19,3,73.23,69.57,3.66,8,5.57,BULK5,31/1/2025 15:36
13058,2652,25,6,16.72,16.72,2,33.44,33.44,0,8,2.68,,31/1/2025 15:36
13059,2652,77,7,14.99,14.99,1,14.99,14.99,0,8,1.2,,31/1/2025 15:36
13060,2653,37,1,50.04,50.04,2,100.08,100.08,0,8,8.01,,15/1/2025 18:34
13061,2653,60,2,56.7,56.7,2,113.4,113.4,0,8,9.07,,15/1/2025 18:34
13062,2653,146,3,11.07,11.07,1,11.07,11.07,0,8,0.89,,15/1/2025 18:34
13063,2654,9,1,29.63,29.63,2,59.26,59.26,0,8,4.74,,10/4/2025 17:49
13064,2654,74,2,7.31,7.31,3,21.93,21.93,0,8,1.75,,10/4/2025 17:49
13065,2654,91,3,28.49,28.49,1,28.49,28.49,0,8,2.28,,10/4/2025 17:49
13066,2654,114,4,35.1,33.34,2,70.2,66.68,3.52,8,5.33,BULK5,10/4/2025 17:49
13067,2655,69,1,5.38,5.38,1,5.38,5.38,0,8,0.43,,26/11/2024 12:30
13068,2655,94,2,26.41,26.41,1,26.41,26.41,0,8,2.11,,26/11/2024 12:30
13069,2655,125,3,9.57,9.09,1,9.57,9.09,0.48,8,0.73,BULK5,26/11/2024 12:30
13070,2655,25,4,16.72,16.72,1,16.72,16.72,0,8,1.34,,26/11/2024 12:30
13071,2655,38,5,21.83,21.83,2,43.66,43.66,0,8,3.49,,26/11/2024 12:30
13072,2655,90,6,22.17,21.06,1,22.17,21.06,1.11,8,1.68,BULK5,26/11/2024 12:30
13073,2656,104,1,11.66,11.66,4,46.64,46.64,0,8,3.73,,10/12/2024 17:16
13074,2656,63,2,7.17,7.17,1,7.17,7.17,0,8,0.57,,10/12/2024 17:16
13075,2656,91,3,28.49,28.49,2,56.98,56.98,0,8,4.56,,10/12/2024 17:16
13076,2656,147,4,11.76,11.76,1,11.76,11.76,0,8,0.94,,10/12/2024 17:16
13077,2657,46,1,43.06,43.06,1,43.06,43.06,0,8,3.44,,27/12/2024 21:53
13078,2657,82,2,3.36,3.36,5,16.8,16.8,0,8,1.34,,27/12/2024 21:53
13079,2657,130,3,41.12,41.12,1,41.12,41.12,0,8,3.29,,27/12/2024 21:53
13080,2657,79,4,10.09,10.09,1,10.09,10.09,0,8,0.81,,27/12/2024 21:53
13081,2657,97,5,5.37,5.1,4,21.48,20.4,1.08,8,1.63,BULK5,27/12/2024 21:53
13082,2657,38,6,21.83,21.83,3,65.49,65.49,0,8,5.24,,27/12/2024 21:53
13083,2657,93,7,8.17,7.76,3,24.51,23.28,1.23,8,1.86,BULK5,27/12/2024 21:53
13084,2658,51,1,27.72,26.33,2,55.44,52.66,2.78,8,4.21,BULK5,19/2/2024 17:28
13085,2658,125,2,9.57,9.57,2,19.14,19.14,0,8,1.53,,19/2/2024 17:28
13086,2658,96,3,4.82,4.82,2,9.64,9.64,0,8,0.77,,19/2/2024 17:28
13087,2658,27,4,39.81,39.81,1,39.81,39.81,0,8,3.18,,19/2/2024 17:28
13088,2659,115,1,2.28,2.17,1,2.28,2.17,0.11,8,0.17,BULK5,2/1/2024 14:52
13089,2659,126,2,25.36,25.36,1,25.36,25.36,0,8,2.03,,2/1/2024 14:52
13090,2659,145,3,1.24,1.24,2,2.48,2.48,0,8,0.2,,2/1/2024 14:52
13091,2659,26,4,6.78,6.78,1,6.78,6.78,0,8,0.54,,2/1/2024 14:52
13092,2659,79,5,10.09,10.09,4,40.36,40.36,0,8,3.23,,2/1/2024 14:52
13093,2659,77,6,14.99,14.99,3,44.97,44.97,0,8,3.6,,2/1/2024 14:52
13094,2660,61,1,19.69,18.71,3,59.07,56.13,2.94,8,4.49,BULK5,29/5/2024 22:50
13095,2660,85,2,29.36,29.36,2,58.72,58.72,0,8,4.7,,29/5/2024 22:50
13096,2660,90,3,22.17,22.17,2,44.34,44.34,0,8,3.55,,29/5/2024 22:50
13097,2661,2,1,24.41,23.19,1,24.41,23.19,1.22,8,1.86,WEEKEND5,28/12/2024 8:11
13098,2661,119,2,4.45,4.45,1,4.45,4.45,0,8,0.36,,28/12/2024 8:11
13099,2661,55,3,45.01,38.26,2,90.02,76.52,13.5,8,6.12,MEMBER15,28/12/2024 8:11
13100,2661,115,4,2.28,2.28,1,2.28,2.28,0,8,0.18,,28/12/2024 8:11
13101,2661,99,5,32.85,31.21,1,32.85,31.21,1.64,8,2.5,WEEKEND5,28/12/2024 8:11
13102,2662,107,1,16.85,16.01,1,16.85,16.01,0.84,8,1.28,BULK5,19/9/2024 20:33
13103,2662,125,2,9.57,9.57,2,19.14,19.14,0,8,1.53,,19/9/2024 20:33
13104,2662,109,3,61.9,61.9,1,61.9,61.9,0,8,4.95,,19/9/2024 20:33
13105,2662,143,4,17.09,17.09,2,34.18,34.18,0,8,2.73,,19/9/2024 20:33
13106,2662,77,5,14.99,14.99,3,44.97,44.97,0,8,3.6,,19/9/2024 20:33
13107,2662,35,6,31.36,31.36,2,62.72,62.72,0,8,5.02,,19/9/2024 20:33
13108,2663,121,1,7.48,7.48,2,14.96,14.96,0,8,1.2,,14/3/2024 16:39
13109,2663,89,2,25.96,24.66,3,77.88,73.98,3.9,8,5.92,BULK5,14/3/2024 16:39
13110,2663,74,3,7.31,7.31,4,29.24,29.24,0,8,2.34,,14/3/2024 16:39
13111,2664,18,1,9.35,9.35,1,9.35,9.35,0,8,0.75,,28/3/2024 10:37
13112,2664,27,2,39.81,39.81,2,79.62,79.62,0,8,6.37,,28/3/2024 10:37
13113,2664,2,3,24.41,24.41,1,24.41,24.41,0,8,1.95,,28/3/2024 10:37
13114,2664,132,4,27.3,27.3,1,27.3,27.3,0,8,2.18,,28/3/2024 10:37
13115,2664,45,5,2.39,2.39,3,7.17,7.17,0,8,0.57,,28/3/2024 10:37
13116,2664,6,6,26.17,26.17,2,52.34,52.34,0,8,4.19,,28/3/2024 10:37
13117,2664,89,7,25.96,25.96,2,51.92,51.92,0,8,4.15,,28/3/2024 10:37
13118,2665,49,1,5.85,5.85,3,17.55,17.55,0,8,1.4,,17/3/2025 21:32
13119,2665,43,2,64.95,61.7,2,129.9,123.4,6.5,8,9.87,BULK5,17/3/2025 21:32
13120,2665,128,3,12.47,12.47,2,24.94,24.94,0,8,2,,17/3/2025 21:32
13121,2665,137,4,14.84,14.1,1,14.84,14.1,0.74,8,1.13,BULK5,17/3/2025 21:32
13122,2665,92,5,4.93,4.93,1,4.93,4.93,0,8,0.39,,17/3/2025 21:32
13123,2665,1,6,7.75,7.75,2,15.5,15.5,0,8,1.24,,17/3/2025 21:32
13124,2666,53,1,18.99,18.99,3,56.97,56.97,0,8,4.56,,29/1/2025 13:40
13125,2666,135,2,15.99,15.19,4,63.96,60.76,3.2,8,4.86,BULK5,29/1/2025 13:40
13126,2666,14,3,29.38,29.38,1,29.38,29.38,0,8,2.35,,29/1/2025 13:40
13127,2666,121,4,7.48,7.48,1,7.48,7.48,0,8,0.6,,29/1/2025 13:40
13128,2666,5,5,1.64,1.64,3,4.92,4.92,0,8,0.39,,29/1/2025 13:40
13129,2666,48,6,20.57,20.57,2,41.14,41.14,0,8,3.29,,29/1/2025 13:40
13130,2667,87,1,1.89,1.89,1,1.89,1.89,0,8,0.15,,6/3/2025 16:02
13131,2667,49,2,5.85,5.56,2,11.7,11.12,0.58,8,0.89,BULK5,6/3/2025 16:02
13132,2667,19,3,10.15,9.64,3,30.45,28.92,1.53,8,2.31,BULK5,6/3/2025 16:02
13133,2667,137,4,14.84,14.84,3,44.52,44.52,0,8,3.56,,6/3/2025 16:02
13134,2668,113,1,14.31,14.31,1,14.31,14.31,0,8,1.14,,10/4/2025 18:51
13135,2668,61,2,19.69,19.69,3,59.07,59.07,0,8,4.73,,10/4/2025 18:51
13136,2668,32,3,44.22,42.01,3,132.66,126.03,6.63,8,10.08,BULK5,10/4/2025 18:51
13137,2668,31,4,28.96,28.96,3,86.88,86.88,0,8,6.95,,10/4/2025 18:51
13138,2668,5,5,1.64,1.64,3,4.92,4.92,0,8,0.39,,10/4/2025 18:51
13139,2668,130,6,41.12,41.12,2,82.24,82.24,0,8,6.58,,10/4/2025 18:51
13140,2669,69,1,5.38,5.38,2,10.76,10.76,0,8,0.86,,11/10/2024 18:06
13141,2669,63,2,7.17,7.17,1,7.17,7.17,0,8,0.57,,11/10/2024 18:06
13142,2669,52,3,32.98,32.98,4,131.92,131.92,0,8,10.55,,11/10/2024 18:06
13143,2669,143,4,17.09,17.09,1,17.09,17.09,0,8,1.37,,11/10/2024 18:06
13144,2669,121,5,7.48,7.48,3,22.44,22.44,0,8,1.8,,11/10/2024 18:06
13145,2669,94,6,26.41,26.41,1,26.41,26.41,0,8,2.11,,11/10/2024 18:06
13146,2669,127,7,18.2,18.2,1,18.2,18.2,0,8,1.46,,11/10/2024 18:06
13147,2670,135,1,15.99,15.19,1,15.99,15.19,0.8,8,1.22,WEEKEND5,10/2/2024 14:00
13148,2670,30,2,11.93,11.93,2,23.86,23.86,0,8,1.91,,10/2/2024 14:00
13149,2670,117,3,15.66,15.66,3,46.98,46.98,0,8,3.76,,10/2/2024 14:00
13150,2670,33,4,21.53,20.45,3,64.59,61.35,3.24,8,4.91,WEEKEND5,10/2/2024 14:00
13151,2670,131,5,10.99,10.99,1,10.99,10.99,0,8,0.88,,10/2/2024 14:00
13152,2671,107,1,16.85,16.01,4,67.4,64.04,3.36,8,5.12,BULK5,4/7/2024 20:49
13153,2671,136,2,12.07,11.47,3,36.21,34.41,1.8,8,2.75,BULK5,4/7/2024 20:49
13154,2671,11,3,14.55,14.55,1,14.55,14.55,0,8,1.16,,4/7/2024 20:49
13155,2671,25,4,16.72,15.88,1,16.72,15.88,0.84,8,1.27,BULK5,4/7/2024 20:49
13156,2671,106,5,5.43,5.43,3,16.29,16.29,0,8,1.3,,4/7/2024 20:49
13157,2671,81,6,37.45,37.45,4,149.8,149.8,0,8,11.98,,4/7/2024 20:49
13158,2672,149,1,4.29,4.29,1,4.29,4.29,0,8,0.34,,2/2/2025 13:42
13159,2672,51,2,27.72,27.72,3,83.16,83.16,0,8,6.65,,2/2/2025 13:42
13160,2672,14,3,29.38,29.38,1,29.38,29.38,0,8,2.35,,2/2/2025 13:42
13161,2672,45,4,2.39,2.39,2,4.78,4.78,0,8,0.38,,2/2/2025 13:42
13162,2672,133,5,21.12,21.12,2,42.24,42.24,0,8,3.38,,2/2/2025 13:42
13163,2672,126,6,25.36,25.36,1,25.36,25.36,0,8,2.03,,2/2/2025 13:42
13164,2672,104,7,11.66,11.66,2,23.32,23.32,0,8,1.87,,2/2/2025 13:42
13165,2672,54,8,33.21,31.55,2,66.42,63.1,3.32,8,5.05,WEEKEND5,2/2/2025 13:42
13166,2673,10,1,28.73,28.73,1,28.73,28.73,0,8,2.3,,27/3/2025 15:59
13167,2673,97,2,5.37,5.37,2,10.74,10.74,0,8,0.86,,27/3/2025 15:59
13168,2674,52,1,32.98,32.98,5,164.9,164.9,0,8,13.19,,4/12/2024 14:07
13169,2674,23,2,16.85,16.01,3,50.55,48.03,2.52,8,3.84,BULK5,4/12/2024 14:07
13170,2675,51,1,27.72,27.72,1,27.72,27.72,0,8,2.22,,28/8/2024 15:04
13171,2675,55,2,45.01,42.76,1,45.01,42.76,2.25,8,3.42,BULK5,28/8/2024 15:04
13172,2675,25,3,16.72,16.72,1,16.72,16.72,0,8,1.34,,28/8/2024 15:04
13173,2675,44,4,16.23,16.23,3,48.69,48.69,0,8,3.9,,28/8/2024 15:04
13174,2675,12,5,9.77,9.77,2,19.54,19.54,0,8,1.56,,28/8/2024 15:04
13175,2675,32,6,44.22,44.22,1,44.22,44.22,0,8,3.54,,28/8/2024 15:04
13176,2676,81,1,37.45,37.45,3,112.35,112.35,0,8,8.99,,8/5/2025 16:21
